date,tournament,player1,player2,sets1,sets2,score,odd1,odd2
2025-01-05,Futures 2025,Giraldi C.,Koothrat R.,2,0,6-0 6-2,1.05,8.08
2025-01-05,Futures 2025,Gaztambide Arrastia I.,Francisco L.,2,0,6-1 7-63,2.35,1.52
2025-01-05,Futures 2025,Juan Mano A.,Bojko F.,2,0,6-2 6-1,1.03,9.83
2025-01-05,Futures 2025,Martinez K.,Lebron Puerta R.,2,0,6-2 6-4,1.43,2.59
2025-01-05,Futures 2025,Puig McCallan K.,Meneses Perny A.,2,0,6-2 6-4,1.12,5.33
2025-01-05,Futures 2025,Zhang M.,Prat Turro P.,2,1,6-7 6-0 13-11,1.49,2.42
2025-01-05,Futures 2025,Bastiaansen P.,Schifris J.,2,0,7-63 6-2,2.42,1.49
2025-01-05,Futures 2025,Diaz Ruiz C.,Abella Fernandez A.,2,1,5-7 6-4 16-14,1.82,1.84
2025-01-05,Futures 2025,Foley P.,Palomar X.,2,0,6-0 6-0,1.54,2.31
2025-01-05,Futures 2025,Shelbaya Z.,Wetter F.,2,0,6-2 6-2,1.14,4.87
2025-01-05,Futures 2025,Krattiger J.,Lorenz O.,2,1,6-3 5-7 10-7,1.03,9.17
2025-01-05,Futures 2025,Matas Ortega X.,Garavi Yepez R.,2,0,6-3 6-1,1.10,6.00
2025-01-05,Futures 2025,Lara Salmeron D.,Lopez D.,2,0,7-5 7-5,1.19,4.14
2025-01-05,Futures 2025,Namigandet Tenguere L.,Musitelli F.,2,0,7-64 7-66,1.93,1.77
2025-01-05,Futures 2025,Slavic N.,Andersson G.,2,0,6-2 6-3,1.03,10.00
2025-01-05,Futures 2025,Rodriguez D.,Munkhammar P.,2,0,6-3 6-4,1.27,3.40
2025-01-05,Futures 2025,Tepmahc N.,Marionneau L.,2,0,6-2 6-1,2.20,1.58
2025-01-05,Futures 2025,Lynch A.,Montana F.,2,0,6-4 6-1,1.25,3.75
2025-01-05,Futures 2025,Baudel A.,Deflandre L.,2,1,2-6 6-3 10-7,10.50,1.02
2025-01-05,Futures 2025,Freire Da Silva A.,Riu M.,2,0,6-0 6-2,1.01,15.00
2025-01-05,Futures 2025,Majdandzic M.,Kindhult E.,2,0,6-3 6-4,1.15,4.67
2025-01-05,Futures 2025,Hansch Mauritzson F.,Van Donselaar F.,2,0,6-4 6-4,4.87,1.14
2025-01-05,Futures 2025,Rottgering M.,De Boes M.,2,0,6-3 6-1,1.14,4.87
2025-01-05,Futures 2025,Baker B.,Roberts J.,2,1,3-6 6-4 10-6,1.83,1.83
2025-01-05,Futures 2025,Weber J.,Kleiman M.,2,1,3-6 6-4 10-6,3.40,1.30
2025-01-05,Futures 2025,Domenc M.,Valsecchi P.,2,0,6-4 6-3,2.68,1.40
2025-01-05,Futures 2025,Rahmani K.,Orzabal Gabrielli J.,2,0,6-0 6-1,1.01,15.00
2025-01-05,Futures 2025,Nadal Vives J.,Torres Ramis M.,2,0,6-4 6-3,1.72,1.98
2025-01-05,Futures 2025,Sakellaridis M.,De Carvalho V.,2,0,6-0 6-1,7.50,1.07
2025-01-05,Futures 2025,Keck J.,Souid A.,2,0,6-0 6-1,1.00,17.00
2025-01-05,Futures 2025,Mouhan A.,Ichikawa S.,2,0,6-1 6-0,1.00,21.00
2025-01-05,Futures 2025,Pierre H.,Delattre G.,2,0,7-6 6-4,,
2025-01-05,Futures 2025,Delage P.,Vitter B.,2,0,6-3 6-2,1.17,4.37
2025-01-05,Futures 2025,Kielan S.,Rocci M.,2,1,6-2 1-6 14-12,1.21,3.88
2025-01-05,Futures 2025,Larwig N.,Nygaard A.,2,1,3-6 6-4 10-7,1.02,10.50
2025-01-05,Futures 2025,Karlsson Wistrand J.,Hansen A.,2,0,6-0 6-3,1.07,6.67
2025-01-05,Futures 2025,Ghazouani Durand Y.,Larue L.,2,0,6-1 6-3,1.02,10.50
2025-01-05,Futures 2025,Bladelius H.,Dalbak K.,2,0,6-1 6-3,1.05,8.17
2025-01-05,Futures 2025,Recek D.,Waterbolk I.,2,0,6-1 6-4,1.01,13.00
2025-01-05,Futures 2025,Parenti L.,Kumar M.,2,0,6-3 6-3,1.82,1.84
2025-01-05,Futures 2025,Westphal M.,Koistila larsson K.,2,0,6-3 7-5,1.09,6.17
2025-01-05,Futures 2025,Eichenseher D.,Leeman D.,2,1,5-7 6-4 10-4,1.73,2.00
2025-01-05,Futures 2025,Borsoi J.,Thurner D.,2,1,6-0 4-6 10-6,3.50,1.28
2025-01-05,Futures 2025,Curras Abasolo T.,Santiago D.,2,0,6-0 6-0,1.00,17.00
2025-01-05,Futures 2025,Groppo M.,Yavichev P.,2,0,6-0 6-0,1.01,15.00
2025-01-05,Futures 2025,Giotis R.,Hinz P.,2,0,6-0 6-0,1.01,15.00
2025-01-05,Futures 2025,Mesaglio M.,Fares B.,2,0,6-0 6-0,1.00,21.00
2025-01-05,Futures 2025,Dhamne M.,Bellas N.,2,0,6-0 6-1,1.02,10.50
2025-01-05,Futures 2025,Cocola S.,Soares H.,2,0,6-0 6-4,1.83,1.83
2025-01-05,Futures 2025,Brahier G.,Mandic S.,2,0,6-1 6-0,1.00,17.00
2025-01-05,Futures 2025,Dedura-Palomero M.,Rojas C.,2,0,6-2 6-3,1.01,12.00
2025-01-05,Futures 2025,Yue M.,McKeown J.,2,0,6-3 6-1,7.00,1.08
2025-01-05,Futures 2025,Pizzigoni M.,Hujo O.,2,0,6-4 6-2,3.75,1.25
2025-01-05,Futures 2025,Lafazanos A.,Mustafin S.,2,1,7-5 5-7 10-2,1.17,4.50
2025-01-05,Futures 2025,Vaksmann R.,Vincent A.,2,0,7-5 6-4,2.27,1.55
2025-01-05,Futures 2025,Juuhl Sivertsen S.,Vishnick D.,2,0,6-4 7-6,2.15,1.61
2025-01-05,Futures 2025,Grevelius E.,Soderqvist F.,2,0,7-5 6-2,1.12,5.33
2025-01-05,Futures 2025,Raynel A.,Herrmann T.,2,0,6-1 6-4,1.20,4.04
2025-01-05,Futures 2025,Waldner N.,Nsairi S.,2,0,6-0 6-2,1.04,9.00
2025-01-05,Futures 2025,Nishiwaki K.,Virali-Murugesan R.,1,0,6-1 1-0,1.28,3.50
2025-01-05,Futures 2025,Bivol M.,Abdennabi M.,2,0,6-1 6-1,1.00,17.00
2025-01-05,Futures 2025,Sborowsky Y.,Smiej Y.,2,0,6-1 6-2,3.40,1.30
2025-01-05,Futures 2025,Park U.,Yadav Y.,2,0,6-2 6-3,1.02,11.00
2025-01-05,Futures 2025,Lestir L.,Genov A.,2,0,6-3 6-0,,
2025-01-05,Futures 2025,Thurner N.,Gonzalez J.,2,0,6-3 6-2,1.03,10.00
2025-01-05,Futures 2025,Lane L.,Garvik F.,2,0,6-3 6-3,,
2025-01-05,Futures 2025,Castle M.,Ben Arab M.,2,0,6-3 6-4,1.07,7.50
2025-01-05,Futures 2025,Brun T.,Seidl M.,1,0,6-4 4-0,1.33,3.25
2025-01-05,Futures 2025,Ganta S.,Bhat A.,2,1,3-6 6-3 10-6,1.50,2.50
2025-01-05,Futures 2025,Vandermeersch C.,Sudzum M.,2,0,6-1 6-2,,
2025-01-05,Futures 2025,Tsatsakis E.,Bas M.,1,0,6-0 4-0,1.44,2.62
2025-01-05,Futures 2025,Ouzilou H.,Sancaklioglu M.,2,0,6-1 6-1,1.02,10.50
2025-01-05,Futures 2025,Gretskiy I.,Maurice H.,2,0,6-1 6-2,9.00,1.04
2025-01-05,Futures 2025,Bolin M.,Chauhan C.,2,0,6-1 6-4,1.61,2.15
2025-01-05,Futures 2025,Wang K.,Vaughan A.,2,0,6-2 6-1,1.02,11.00
2025-01-05,Futures 2025,Stidell F.,Benaim M.,2,0,6-2 6-1,2.77,1.37
2025-01-05,Futures 2025,Gonzalez-Galino V.,Duran C.,2,0,6-2 6-2,1.44,2.62
2025-01-05,Futures 2025,Gobat A.,Lai J.,2,0,6-3 6-3,1.01,15.00
2025-01-05,Futures 2025,Baragiola Mordini T.,Aytekin M.,2,0,6-4 6-0,1.22,4.00
2025-01-05,Futures 2025,Sabas M.,Gerbaud T.,2,0,6-4 6-0,1.23,3.70
2025-01-05,Futures 2025,Matuszewski G.,Kreynes B.,2,0,6-4 6-3,1.07,7.50
2025-01-05,Futures 2025,Hannestad B.,Wiger Nordas B.,2,0,6-4 6-4,1.08,6.50
2025-01-05,Futures 2025,Martinez T.,Lechner D.,2,0,6-4 7-5,1.04,9.00
2025-01-05,Futures 2025,Bracci V.,Faisal G.,2,0,7-6 7-5,5.50,1.12
2025-01-05,Futures 2025,Sakellaridis D.,Chapuis A.,2,0,6-2 6-3,1.08,7.00
2025-01-05,Futures 2025,Graf D.,Buytaert M.,2,0,6-4 6-2,1.14,5.00
2025-01-05,Futures 2025,Nandal Y.,Kodancha Srinivasan D.,2,0,6-4 6-3,1.40,2.75
2025-01-05,Futures 2025,Lustig T.,Korpatsch R.,2,0,6-4 7-60,1.22,4.00
2025-01-05,Futures 2025,Jordan H.,Chatziavraam N.,2,1,7-5 4-6 10-7,1.40,2.75
2025-01-05,Futures 2025,Konishi K.,Ben Abdennibi S.,1,0,4-6 2-1,17.00,1.00
2025-01-05,Futures 2025,Kamchibekov I.,Freitas J.,1,0,,1.40,2.75
2025-01-05,Futures 2025,Szerencsits B.,Sokolovs K.,2,0,6-1 6-0,1.01,13.00
2025-01-05,Futures 2025,Helguera Casado L.,Salenko I.,2,0,6-3 6-2,1.20,4.33
2025-01-05,Futures 2025,La Cava I.,Meryumoglu A.,2,0,6-3 6-3,1.04,9.00
2025-01-05,Futures 2025,Di Vita R.,Shvangiradze A.,2,0,6-4 6-3,13.00,1.01
2025-01-05,Futures 2025,Eqbal I.,Neema A.,2,0,6-3 6-1,1.06,8.00
2025-01-05,Futures 2025,Lomakin G.,Jaisinghani R.,2,1,6-4 4-6 10-6,1.36,3.00
2025-01-05,Futures 2025,Jang Y.,Govila A.,2,1,1-6 6-0 10-5,1.40,2.75
2025-01-05,Futures 2025,Karthik P.,Jeong Y.,2,0,6-3 6-3,4.33,1.20
2025-01-05,Futures 2025,Sinha N.,Reddy R.,2,0,6-3 6-4,1.33,3.25
2025-01-05,Futures 2025,Dumitru A.,Ciucio I.,1,0,,,
2025-01-05,Futures 2025,El Natour M.,Vieira de Carvalho M.,1,0,,,
2025-01-05,Futures 2025,Piatti R.,O'Loughlin S.,1,0,,,
2025-01-05,Futures 2025,Michel E.,Liang B.,1,0,,,
2025-01-05,Futures 2025,Mu T.,Zieba S.,1,0,,,
2025-01-05,Futures 2025,Grewal M.,Ben Chiekh A.,2,1,1-6 6-0 10-4,,
2025-01-05,Futures 2025,Mehra R.,Vu H.,2,1,2-6 7-5 10-4,,
2025-01-05,Futures 2025,Antoni R.,Pottbecker M.,2,1,4-6 6-2 10-4,,
2025-01-05,Futures 2025,Seleznev B.,Khelif Y.,2,1,5-7 6-3 10-5,,
2025-01-05,Futures 2025,Munoz E.,Galanti V.,2,0,6-0 4-0,,
2025-01-05,Futures 2025,Arnautovic V.,Eshnazarov M.,2,0,6-0 6-0,,
2025-01-05,Futures 2025,Rawat S.,Khushwin J.,2,0,6-0 6-0,,
2025-01-05,Futures 2025,Garcia Gomez H.,Liu B.,2,0,6-0 6-0,,
2025-01-05,Futures 2025,Phung T.,Marks D.,2,0,6-0 6-0,,
2025-01-05,Futures 2025,Sarikaya A.,Mullabaev M.,2,0,6-0 6-1,,
2025-01-05,Futures 2025,Kubo T.,Kouni R.,2,0,6-0 6-1,,
2025-01-05,Futures 2025,Hamill Z.,Clarke K.,2,0,6-0 6-1,,
2025-01-05,Futures 2025,Lock T.,Escarda Pineiro T.,1,0,6-1 2-0,,
2025-01-05,Futures 2025,Bartram W.,March J.,2,0,6-1 2-0,,
2025-01-05,Futures 2025,Bogatov D.,Banziger Gallizzi B.,2,0,6-1 6-0,,
2025-01-05,Futures 2025,Bottaro R.,Saunders J.,2,0,6-1 6-0,,
2025-01-05,Futures 2025,Suresh D.,Khatry A.,2,0,6-1 6-0,,
2025-01-05,Futures 2025,Boeckli R.,Cephas J.,2,0,6-1 6-0,,
2025-01-05,Futures 2025,Cattaneo E.,Jdir M.,2,0,6-1 6-1,,
2025-01-05,Futures 2025,Hou Y.,Miller D.,2,0,6-1 6-1,,
2025-01-05,Futures 2025,Martsinkevich Z.,Ancedy N.,2,0,6-1 6-2,,
2025-01-05,Futures 2025,Ciobotaru D.,Caglayan M.,2,0,6-2 6-0,,
2025-01-05,Futures 2025,Dimitrijevic J.,Sedov A.,2,0,6-2 6-0,,
2025-01-05,Futures 2025,Froemel K.,Slocombe S.,2,0,6-2 6-2,,
2025-01-05,Futures 2025,Fradkin J.,Wilkinson J.,2,0,6-2 6-2,,
2025-01-05,Futures 2025,Popovic S.,Mellerio G.,2,0,6-2 6-3,,
2025-01-05,Futures 2025,Mingaleev G.,Sasko W.,2,0,6-2 7-5,,
2025-01-05,Futures 2025,Kamath M.,Karra T.,2,1,6-3 5-7 10-5,,
2025-01-05,Futures 2025,Bouhlel M.,Paci F.,2,1,6-3 5-7 10-7,,
2025-01-05,Futures 2025,Versloot Y.,Sibille I.,2,0,6-3 6-1,,
2025-01-05,Futures 2025,Lagutin P.,López I.,2,0,6-3 6-1,,
2025-01-05,Futures 2025,Aggarwal P.,Prabodh S.,2,0,6-3 6-4,,
2025-01-05,Futures 2025,Orville F.,Miessen E.,2,0,6-4 6-0,,
2025-01-05,Futures 2025,Riepkin M.,Cocco D.,2,0,6-4 6-1,,
2025-01-05,Futures 2025,Van Der Kooij A.,Khemiri H.,2,0,6-4 6-1,,
2025-01-05,Futures 2025,Sureshkumar M.,Kesarwani M.,2,0,7-5 6-0,,
2025-01-05,Futures 2025,Sampol Valverde M.,Zhanxing Y.,2,0,7-5 7-5,,
2025-01-05,Futures 2025,Huggins S.,Javadi A.,2,0,7-6 6-2,,
2025-01-05,Futures 2025,Lakshmanan A.,Chaurasia Y.,2,0,7-65 6-3,,
2025-01-05,Nonthaburi 2 challenger,Echargui M. (11),Shin W.,2,1,6-4 5-7 6-2,1.57,2.30
2025-01-05,Nonthaburi 2 challenger,Paul J. (3),Saitoh K.,2,0,6-3 6-4,1.39,2.83
2025-01-05,Nonthaburi 2 challenger,Sornlaksup P.,Singh K. (9),2,1,1-6 6-3 6-4,2.25,1.58
2025-01-05,Nonthaburi 2 challenger,Kolar Z. (2),Matsuda R.,2,1,3-6 6-2 6-4,1.57,2.26
2025-01-05,Nonthaburi 2 challenger,Paire B. (4),Chaiyarin C.,2,0,6-3 7-65,1.05,9.06
2025-01-05,Nonthaburi 2 challenger,Leong M.,Cukierman D. (12),2,1,6-2 3-6 6-2,2.16,1.63
2025-01-05,Nonthaburi 2 challenger,Isomura K. (7),Nithithananont N.,2,0,6-2 6-1,1.02,14.24
2025-01-05,Nonthaburi 2 challenger,Oberleitner N. (5),Charoenphon Y.,2,0,6-3 6-4,1.07,7.23
2025-01-05,Nonthaburi 2 challenger,Shiraishi H.,Imai S. (8),1,0,2-6 7-67 1-0,2.00,1.74
2025-01-05,Nonthaburi 2 challenger,Takahashi Y.,Purtseladze S. (6),2,1,3-6 6-3 6-4,1.67,2.11
2025-01-05,Nonthaburi 2 challenger,Nakagawa N. (1),Shin S.,2,1,3-6 6-4 6-3,1.65,2.13
2025-01-05,Nonthaburi 2 challenger,Taguchi R.,Sakellaridis S. (10),2,0,7-5 7-65,1.54,2.35
2025-01-05,Nottingham 5 challenger,Mott B. (6),Story J.,2,0,6-4 6-2,2.29,1.58
2025-01-05,Nottingham 5 challenger,Budkov Kjaer N. (10),Jones B.,2,0,7-63 7-65,1.39,2.85
2025-01-05,Nottingham 5 challenger,Broady L. (11),Ilkel C.,2,0,6-1 6-3,1.30,3.32
2025-01-05,Nottingham 5 challenger,Brancaccio R. (4),Martin T.,2,0,6-4 6-1,1.14,5.02
2025-01-05,Nottingham 5 challenger,Zahraj P. (5),Ghibaudo A.,2,0,6-4 6-0,2.16,1.64
2025-01-05,Nottingham 5 challenger,Brady P.,Wiskandt M. (8),2,0,6-4 7-5,2.14,1.65
2025-01-05,Nottingham 5 challenger,Milev Y. (7),Stewart H.,2,0,6-4 7-67,3.35,1.30
2025-01-05,Nottingham 5 challenger,Pokorny L. (9),Maxted L.,2,0,6-2 6-4,1.83,1.89
2025-01-05,Nottingham 5 challenger,Lamasine T. (3),Robertson C.,2,1,4-6 7-65 6-3,1.60,2.23
2025-01-05,Nottingham 5 challenger,Wendelken H.,Gentzsch T. (2),2,1,3-6 7-65 7-63,1.85,1.87
2025-01-05,Nottingham 5 challenger,Gautier A. (12),Lumsden E.,2,1,6-4 3-6 6-4,1.79,1.93
2025-01-05,Nottingham 5 challenger,Gombos N. (1),Corwin F.,2,1,7-63 2-6 6-4,1.38,2.83
2025-01-05,Oeiras 5 challenger,Vatutin A. (4),Engel J.,2,0,6-3 6-3,1.72,2.03
2025-01-05,Oeiras 5 challenger,Gerasimov E. (7),Tracy J.,2,1,3-6 6-1 6-3,1.45,2.57
2025-01-05,Oeiras 5 challenger,Pereira T.,Negritu C. (8),2,1,6-2 1-6 6-0,2.91,1.37
2025-01-05,Oeiras 5 challenger,Berankis R. (3),Karlovskiy E.,2,1,6-3 4-6 7-66,1.37,2.70
2025-01-05,Oeiras 5 challenger,Gakhov I. (2),Marques D.,2,0,6-1 6-1,1.23,3.82
2025-01-05,Oeiras 5 challenger,Harper C.,Gueymard Wayenburg S.,2,1,5-7 6-4 6-1,,
2025-01-05,Oeiras 5 challenger,Torres T.,Campana Lee G. (11),2,0,6-3 6-4,3.22,1.32
2025-01-05,Oeiras 5 challenger,Hilderbrand T.,Cretu C. (1),2,1,64-7 6-4 6-4,2.09,1.68
2025-01-05,Oeiras 5 challenger,Fanselow S.,Naw H. (6),2,0,6-3 6-3,2.60,1.45
2025-01-05,Oeiras 5 challenger,Uchida K. (9),Batista D.,2,0,6-4 7-5,1.08,7.17
2025-01-05,Oeiras 5 challenger,Mukund S. (10),Lokoli L.,2,0,7-65 6-2,2.59,1.45
2025-01-05,Oeiras 5 challenger,Zakharov A. (5),Serrano Luis T.,2,1,6-1 3-6 6-2,1.15,4.90
2025-01-06,Adelaide,Kokkinakis T.,Nishioka Y.,2,1,6-3 3-6 6-3,1.66,2.20
2025-01-06,Adelaide,O'Connell C.,Rinderknech A.,2,0,7-5 7-65,1.61,2.31
2025-01-06,Adelaide,Davidovich Fokina A.,Bautista-Agut R.,2,0,7-5 6-2,1.77,2.04
2025-01-06,Adelaide,Shapovalov D.,Zhang Z. (9),2,0,6-3 6-4,1.61,2.30
2025-01-06,Auckland,Nardi L.,Cobolli F.,1,0,6-2 1-1,2.64,1.48
2025-01-06,Auckland,Sonego L.,Diallo G.,2,1,7-65 2-6 7-67,1.94,1.84
2025-01-06,Auckland,Navone M.,Mannarino A.,2,1,7-66 65-7 6-1,2.53,1.51
2025-01-06,Auckland,Michelsen A.,Nagal S.,2,1,68-7 6-4 6-2,1.19,4.68
2025-01-06,Auckland,Bergs Z.,Becroft I.,2,0,6-3 7-5,1.02,16.91
2025-01-06,Auckland,Carballes Baena R.,Altmaier D.,2,1,6-3 3-6 7-5,1.29,3.35
2025-01-06,Nonthaburi 2 challenger,Ilagan A.,Prihodko O.,2,1,3-6 6-3 6-4,1.59,2.24
2025-01-06,Nonthaburi 2 challenger,Noguchi R.,Chanta T.,2,0,7-5 6-3,1.23,3.94
2025-01-06,Nonthaburi 2 challenger,Maestrelli F. (2),Langmo C.,2,1,4-6 6-1 6-3,1.47,2.56
2025-01-06,Nonthaburi 2 challenger,Cassone M.,Bertola R. (8),2,0,6-4 6-1,1.49,2.52
2025-01-06,Nonthaburi 2 challenger,Sels J.,Tabur C.,2,0,7-64 6-3,2.54,1.48
2025-01-06,Nonthaburi 2 challenger,Michalski D.,Blancaneaux G. (7),2,0,6-0 6-4,3.01,1.35
2025-01-06,Nottingham 5 challenger,Novak D.,Butvilas E. (2),2,0,7-63 6-3,2.10,1.69
2025-01-06,Nottingham 5 challenger,Monday J.,Peniston R.,2,1,2-6 7-5 6-3,1.52,2.41
2025-01-06,Nottingham 5 challenger,Kopp S.,Mayo A. (4),2,1,6-3 66-7 6-3,3.15,1.33
2025-01-06,Nottingham 5 challenger,Durasovic V.,Poljicak M. (6),2,0,7-5 6-4,2.10,1.68
2025-01-06,Nottingham 5 challenger,Searle H.,Geerts M. (7),2,0,7-64 7-5,1.77,1.96
2025-01-06,Oeiras 5 challenger,Draxl L. (5),Wolf J.,2,1,5-7 6-2 6-4,1.81,1.91
2025-01-06,Oeiras 5 challenger,Sell K.,Bertrand R.,2,0,6-2 6-3,1.41,2.77
2025-01-06,Oeiras 5 challenger,Kirkin E.,Giustino L.,2,0,6-4 6-1,2.55,1.47
2025-01-06,Oeiras 5 challenger,Vincent Ruggeri S.,Dodig M.,2,0,6-1 6-2,1.50,2.48
2025-01-06,Oeiras 5 challenger,Molleker R.,Martin Tiffon P. (8),2,0,7-63 6-2,1.83,1.90
2025-01-06,Oeiras 5 challenger,Cornut Chauvinc A.,Yevseyev D. (4),2,1,6-2 0-6 6-3,2.27,1.58
2025-01-06,Futures 2025,Hoeyeraal H.,Villanger H.,2,0,7-62 6-2,1.13,5.09
2025-01-06,Futures 2025,Bass F.,Marysko V.,2,1,3-6 6-2 6-2,1.66,2.09
2025-01-06,Futures 2025,Pawelski M.,Hjorth P.,2,0,6-1 6-4,1.69,2.94
2025-01-06,Futures 2025,Colson T.,Eie S.,2,0,6-1 6-3,1.01,12.00
2025-01-06,UTR Pro Tennis Series 3,Lofman A.,Dossani M.,2,0,7-5 6-2,1.11,5.17
2025-01-06,UTR Pro Tennis Series 3,Sekachov G.,Urlaub L.,2,0,6-4 7-63,1.18,4.11
2025-01-06,UTR Pro Tennis Series 3,Bharadwaj S.,Murray F.,2,0,6-2 6-4,1.97,1.69
2025-01-06,UTR Pro Tennis Series 3,Cordova F.,Butera L.,2,0,7-5 7-5,2.47,1.47
2025-01-06,UTR Pro Tennis Series 3,Nicholson S.,Vyas A.,2,0,7-64 6-2,1.24,3.63
2025-01-06,UTR Pro Tennis Series 3,Christensen C.,Stelse C.,2,0,6-4 7-62,1.34,2.90
2025-01-06,UTR Pro Tennis Series 3,Templeman J.,Shalmi C.,2,1,5-7 6-3 6-2,1.81,1.82
2025-01-06,UTR Pro Tennis Series 3,Perot R.,Mesquida Berg O.,2,0,6-1 7-5,,
2025-01-06,UTR Pro Tennis Series 3,Guilleme J.,Chang D.,2,0,6-4 6-2,1.43,2.54
2025-01-06,UTR Pro Tennis Series 3,Nolan W.,Penzlin J.,2,0,6-2 6-3,2.22,1.56
2025-01-06,UTR Pro Tennis Series 3,Mayew I.,El Amine H.,2,0,7-5 6-1,1.47,2.43
2025-01-06,UTR Pro Tennis Series 3,Friend J.,Padgham E.,2,0,6-2 6-4,1.05,7.75
2025-01-06,UTR Pro Tennis Series 3,Kozlov B.,Bharadwaj P.,2,0,7-5 6-3,,
2025-01-06,UTR Pro Tennis Series 3,Loncarevic A.,Paliska B.,2,0,6-2 6-3,1.56,2.22
2025-01-06,UTR Pro Tennis Series 3,Thomson M.,Bompieri P.,2,1,63-7 6-2 6-4,1.48,2.45
2025-01-06,UTR Pro Tennis Series 3,Frusina A.,Zapp L.,2,0,6-2 6-1,1.27,3.23
2025-01-06,UTR Pro Tennis Series 3,Smith C.,Thornton E.,2,0,6-0 6-3,1.04,8.25
2025-01-06,UTR Pro Tennis Series 3,Chung J.,Zauber A.,2,1,6-2 66-7 6-3,1.26,3.35
2025-01-06,UTR Pro Tennis Series 3,Rozin S.,Jansson O.,2,1,6-4 5-7 6-2,1.48,2.45
2025-01-06,UTR Pro Tennis Series 3,Jaen D.,Hotard W.,2,1,6-3 62-7 7-65,2.90,1.34
2025-01-06,UTR Pro Tennis Series 3,Kozlov S.,Bharadwaj P.,2,0,7-5 6-3,1.03,8.00
2025-01-06,UTR Pro Tennis Series 3,Phillips J.,Mazev M.,2,0,6-3 6-4,1.51,2.31
2025-01-06,UTR Pro Tennis Series 3,Ciric A.,Parichkov N.,2,0,6-3 6-4,1.27,3.23
2025-01-06,UTR Pro Tennis Series 3,Saye D.,Patrick N.,2,0,7-5 6-3,1.50,2.50
2025-01-06,UTR Pro Tennis Series 3,Hashimoto H.,Goodman T.,2,0,6-1 6-3,1.34,2.90
2025-01-06,UTR Pro Tennis Series 3,Crivei E.,Gray S.,2,0,6-2 6-3,3.23,1.27
2025-01-06,UTR Pro Tennis Series 5,Schwarc D.,Soukup A.,2,0,6-4 7-62,1.56,2.22
2025-01-06,UTR Pro Tennis Series 5,Kresina A.,Keisidis C.,2,0,6-1 6-2,2.22,1.56
2025-01-06,UTR Pro Tennis Series 5,Fekete J.,Bien D.,2,0,6-0 6-2,1.23,3.58
2025-01-06,UTR Pro Tennis Series 5,Marek W.,Moser N.,2,0,6-3 6-1,1.05,7.17
2025-01-06,UTR Pro Tennis Series 5,Beloborodko I.,Vagner J.,2,0,6-2 7-64,1.06,6.83
2025-01-06,UTR Pro Tennis Series 5,Bienkiewicz J.,Paroulek F.,2,1,6-2 5-7 6-3,1.34,2.90
2025-01-06,UTR Pro Tennis Series 5,Jurajda A.,Maggs A.,2,0,6-2 6-3,1.82,1.82
2025-01-06,UTR Pro Tennis Series 5,Michnev P.,Horak F.,2,0,6-4 6-3,1.06,7.25
2025-01-06,UTR Pro Tennis Series 8,Yoshimura D.,Yoshikawa Y.,2,0,6-2 6-4,1.83,1.83
2025-01-06,UTR Pro Tennis Series 8,Ono C.,Inoue K.,2,0,6-1 6-1,1.83,1.83
2025-01-06,UTR Pro Tennis Series 8,Hill S.,Takamisawa T.,2,0,6-1 6-1,1.25,3.75
2025-01-06,UTR Pro Tennis Series 8,Nakanishi S.,Sato T.,2,0,6-1 7-64,1.82,1.82
2025-01-06,UTR Pro Tennis Series 8,Fukuhara S.,Kawano K.,2,0,6-3 6-4,3.63,1.24
2025-01-06,Adelaide,Duckworth J. (7),Bradshaw J.,2,0,6-2 6-2,1.04,10.51
2025-01-06,Adelaide,Walton A.,Hijikata R. (3),2,1,1-6 7-64 6-4,2.20,1.65
2025-01-06,Adelaide,Bonzi B. (4),McCabe J.,2,1,6-3 4-6 6-3,1.21,4.33
2025-01-06,Adelaide,Hanfmann Y.,Guinard M. (1),2,0,7-61 6-3,1.38,2.92
2025-01-06,Australian Open,Kovacevic A. (7),Collarini A.,2,0,7-65 6-4,1.15,5.12
2025-01-06,Australian Open,Eubanks C. (4),Grenier H.,2,0,7-61 7-5,1.53,2.43
2025-01-06,Australian Open,Neumayer L.,Moller E.,2,1,65-7 6-3 6-4,2.06,1.73
2025-01-06,Australian Open,Gigante M. (32),Hardt N.,2,0,6-2 6-2,1.45,2.64
2025-01-06,Australian Open,Moro Canas A.,Varillas J.,2,1,63-7 7-66 6-4,1.34,3.18
2025-01-06,Australian Open,Holt B.,Mager G.,2,0,7-66 6-2,1.32,3.31
2025-01-06,Australian Open,Barranco Cosano J.,Mena F.,2,0,6-4 6-2,1.64,2.20
2025-01-06,Australian Open,McDonald M. (25),Bolt A.,2,0,6-2 6-2,1.35,3.12
2025-01-06,Australian Open,Landaluce M.,Collignon R. (15),2,0,6-3 6-3,1.51,2.47
2025-01-06,Australian Open,Onclin G.,Burruchaga R.,2,1,1-6 6-0 7-67,1.94,1.82
2025-01-06,Australian Open,Passaro F. (5),Zeppieri G.,2,0,6-3 7-63,1.43,2.72
2025-01-06,Australian Open,Krueger M.,Jianu F.,2,0,6-3 6-4,1.20,4.27
2025-01-06,Australian Open,Kasnikowski M.,Gaubas V.,2,1,67-7 7-62 6-2,1.54,2.39
2025-01-06,Australian Open,Trotter J.,Evans D.,2,1,6-4 3-6 6-3,2.05,1.75
