date,tournament,player1,player2,sets1,sets2,score,odd1,odd2
2026-03-07,Indian Wells,Mensik J. (12),Giron M.,2,0,7-5 7-64,1.35,3.18
2026-03-07,Indian Wells,Paul T. (23),Bergs Z.,2,0,6-1 6-2,1.22,4.26
2026-03-07,Indian Wells,Sinner J. (2),Svrcina D.,2,0,6-1 6-1,1.02,17.73
2026-03-07,Indian Wells,Davidovich Fokina A. (18),Svajda Z.,2,0,7-60 6-2,1.59,2.33
2026-03-07,Indian Wells,Shapovalov D.,Etcheverry T. (31),2,1,6-3 2-6 7-65,1.50,2.60
2026-03-07,Indian Wells,Tiafoe F. (21),Brooksby J.,2,0,6-4 6-2,1.90,1.89
2026-03-07,Indian Wells,Auger Aliassime F. (9),Monfils G.,2,1,65-7 6-3 6-4,1.18,4.88
2026-03-07,Thionville challenger,Ofner S. (4),Gaston H. (1),2,0,6-4 6-2,1.99,1.76
2026-03-07,Thionville challenger,Budkov Kjaer N. (6),Virtanen O. (3),2,1,4-6 6-2 7-63,2.28,1.58
2026-03-07,Brasília challenger,Vallejo A. (1),Ribeiro E.,2,0,7-5 6-2,1.14,5.22
2026-03-07,Brasília challenger,Rocha H. (5),Monteiro T.,2,1,6-0 63-7 6-3,2.40,1.53
2026-03-07,Kigali challenger,Schwaerzler J.,Napolitano S.,2,0,7-65 7-66,1.57,2.31
2026-03-07,Hersonissos challenger,Wendelken H.,Kuzmanov D. (8),2,0,6-4 6-2,2.26,1.59
2026-03-07,Hersonissos challenger,Samuel T. (5),Sakellaridis S. (2),2,0,6-2 6-0,1.43,2.68
2026-03-07,Futures 2026,Ambrogi L.,Rodriguez L.,2,0,6-1 6-2,1.61,2.81
2026-03-07,Futures 2026,Dedura-Palomero D.,Zeitune M.,2,0,6-2 6-4,1.22,3.82
2026-03-07,Futures 2026,Rodriguez L.,Rodriguez Taverna S.,2,0,6-4 6-3,1.83,1.84
2026-03-07,Futures 2026,Stricker D.,Brunold M.,2,0,7-62 6-2,1.55,2.31
2026-03-07,Futures 2026,Domingues J.,Ribecai M.,2,0,6-4 7-67,2.70,1.40
2026-03-07,Futures 2026,Masur D.,Stewart H.,2,0,7-65 6-4,1.38,2.83
2026-03-07,Futures 2026,Boulais J.,Broady L.,2,0,7-66 6-0,4.32,1.18
2026-03-07,Futures 2026,Hsu Y.,Dellavedova M.,2,0,7-5 6-2,1.14,4.94
2026-03-07,Futures 2026,Moriya H.,Jasika O.,2,1,6-4 4-6 6-4,2.01,1.72
2026-03-07,Futures 2026,Young G.,Vandecasteele Q.,2,1,64-7 6-3 6-3,1.66,2.10
2026-03-07,Futures 2026,De Jonge D.,Kakhniuk D.,2,1,5-7 6-2 6-4,1.29,3.28
2026-03-07,Futures 2026,Matusevich A.,Ghazouani Durand Y.,2,0,7-5 7-5,1.40,2.74
2026-03-07,Futures 2026,Rossi L.,Beauge M.,2,1,6-4 1-6 7-5,1.89,1.82
2026-03-07,Futures 2026,Hudd E.,Palan D.,2,0,6-3 6-2,1.52,2.63
2026-03-07,Futures 2026,Echeverria J.,Cekirge K.,2,0,6-1 6-2,1.12,5.42
2026-03-07,Futures 2026,Sheyngezikht L.,Lien J.,2,0,6-1 6-3,1.84,1.84
2026-03-07,Futures 2026,Hurrion M.,Lalami Laaroussi Y.,2,1,6-4 3-6 6-3,1.53,2.30
2026-03-07,Futures 2026,Cekirge K.,Borg L.,2,1,6-1 4-6 7-68,6.55,1.17
2026-03-07,Futures 2026,Hurrion M.,Petrovic A.,2,1,6-2 2-6 6-0,1.71,2.08
2026-03-07,Futures 2026,Sheyngezikht L.,Boros A.,2,1,6-2 2-6 7-5,3.06,1.33
2026-03-07,Futures 2026,Palan D.,Iakubenko V.,2,0,6-3 7-5,1.54,2.35
2026-03-07,Futures 2026,Hudd E.,Chen C.,2,1,6-4 3-6 6-4,1.17,4.37
2026-03-07,Futures 2026,Pankin S.,Krajci M.,2,1,2-6 7-62 6-4,1.39,3.08
2026-03-07,Futures 2026,Raquillet L.,Planinsek F.,2,1,6-2 3-6 6-2,2.07,1.66
2026-03-07,Futures 2026,Karol M.,Bennani K.,2,0,6-2 6-4,1.61,2.18
2026-03-07,Futures 2026,Berkieta T.,Kuhar M.,2,1,6-3 3-6 6-3,1.31,3.14
2026-03-07,Futures 2026,Angelini L.,Colby R.,2,0,6-4 6-1,1.64,2.14
2026-03-07,Futures 2026,Zakaryia F.,Dzhavakian Y.,2,1,5-7 7-5 6-3,1.28,3.35
2026-03-07,Futures 2026,Ilagan A.,M Rifki F.,2,0,6-1 6-4,1.18,4.33
2026-03-07,Futures 2026,Matsuda K.,Sornlaksup P.,2,0,7-5 6-4,2.09,1.66
2026-03-07,Futures 2026,Vandecasteele Q.,Baadi T.,2,1,7-5 4-6 6-3,1.25,3.59
2026-03-07,UTR Pro Tennis Series 3,Daciek P.,Rezk G.,2,0,6-4 7-64,1.18,4.00
2026-03-07,UTR Pro Tennis Series 3,Binu A.,Berezin D.,2,0,6-2 6-4,,
2026-03-07,UTR Pro Tennis Series 3,Rhazali O.,Cohen D.,2,1,4-6 6-0 6-4,2.02,1.64
2026-03-07,UTR Pro Tennis Series 3,Valdes G.,Stanisavljevic M.,2,0,6-1 6-3,1.60,2.10
2026-03-07,UTR Pro Tennis Series 3,Yatsuk I.,Alam S.,2,1,2-6 7-5 6-4,1.30,3.00
2026-03-07,UTR Pro Tennis Series 3,Sancilio R.,Carpenter M.,2,0,6-1 6-2,1.95,1.68
2026-03-07,UTR Pro Tennis Series 3,Baker B.,King O.,2,1,4-6 6-4 6-3,1.07,6.33
2026-03-07,UTR Pro Tennis Series 3,Burdet A.,Baez A.,2,0,6-4 7-64,2.85,1.33
2026-03-07,UTR Pro Tennis Series 3,Katz M.,Nortey I.,2,0,7-5 6-4,1.14,4.45
2026-03-07,UTR Pro Tennis Series 5,Bienkiewicz J.,McGloughlin J.,2,0,6-4 6-4,1.34,2.78
2026-03-07,UTR Pro Tennis Series 5,Van Zijl T.,Manukyan V.,2,0,7-5 6-3,2.08,1.60
2026-03-07,UTR Pro Tennis Series 5,Martikainen O.,Migliorati M.,2,1,1-6 6-4 6-4,1.60,2.05
2026-03-07,UTR Pro Tennis Series 5,Lootsma N.,Wassermann M.,2,1,61-7 6-3 6-4,1.28,3.15
2026-03-07,UTR Pro Tennis Series 5,Fajta P.,Wygona J.,2,0,6-3 6-2,1.10,5.25
2026-03-07,UTR Pro Tennis Series 5,Khoeblal E.,Malesevic N.,2,1,66-7 7-62 6-0,1.55,2.20
2026-03-07,UTR Pro Tennis Series 5,Antonelli J.,Einig F.,2,1,67-7 6-4 6-4,3.15,1.28
2026-03-07,UTR Pro Tennis Series 5,Bienkiewicz J.,Gil Garcia A.,2,1,6-3 66-7 6-2,1.55,2.20
2026-03-07,UTR Pro Tennis Series 5,Wyeth P.,Szamborski J.,2,1,7-5 2-6 7-66,4.23,1.15
2026-03-07,UTR Pro Tennis Series 9,Lapalu V.,Krall L.,2,0,7-62 6-2,1.88,1.75
2026-03-07,UTR Pro Tennis Series 9,Heck H.,Mehrotra A.,2,0,6-1 6-0,1.21,3.68
2026-03-07,UTR Pro Tennis Series 9,Maeda Y.,Kizaki R.,2,0,7-5 6-2,1.48,2.39
2026-03-07,UTR Pro Tennis Series 9,Niinomi G.,Mochizuki K.,2,0,6-4 6-4,3.57,1.23
2026-03-07,UTR Pro Tennis Series 9,Boros B.,Belkovics A.,2,0,6-4 7-5,5.03,1.11
2026-03-07,UTR Pro Tennis Series 9,Matsumura R.,Nakagawa N.,2,0,6-4 6-0,2.40,1.48
2026-03-07,UTR Pro Tennis Series 9,Tanuma R.,Tashiro Y.,2,0,6-4 6-4,1.15,4.37
2026-03-07,UTR Pro Tennis Series 9,Chikami S.,Ono C.,2,0,6-2 6-3,1.06,6.77
2026-03-07,Futures 2026,Boyer T.,Hsu L.,1,0,6-0 3-0,,
2026-03-07,Futures 2026,Mckenzie J.,Jovic M.,2,0,6-4 6-1,,
2026-03-07,Futures 2026,Littlejohn F.,Pai A.,2,1,5-7 6-4 11-9,,
2026-03-07,Futures 2026,Emslie-Robson F.,Thapa Y.,2,0,6-0 6-0,,
2026-03-07,Futures 2026,Murray A.,Pimenta J.,2,0,6-4 7-5,2.20,1.57
2026-03-07,Futures 2026,Hashimoto H.,Nakamura M.,2,0,6-1 6-0,,
2026-03-07,Futures 2026,Dokai Y.,Sohda M.,2,0,6-2 6-0,,
2026-03-07,Futures 2026,Takahata R.,Huang J.,2,0,6-2 6-1,,
2026-03-07,Futures 2026,Idogaki K.,Nukata K.,2,0,6-2 6-1,,
2026-03-07,Futures 2026,Suzuki K.,Shinohara M.,2,0,6-2 6-1,,
2026-03-07,Futures 2026,Otsuka K.,Sagawa T.,2,0,6-2 6-2,,
2026-03-07,Futures 2026,Shima S.,Noguchi R.,2,0,6-3 6-3,,
2026-03-07,Futures 2026,Taka Y.,Yamazaki Y.,2,0,6-4 6-2,,
2026-03-08,Indian Wells,Sinner J. (2),Shapovalov D.,2,0,6-3 6-2,1.04,11.74
2026-03-08,Indian Wells,Davidovich Fokina A. (18),Mensik J. (12),2,1,6-2 4-6 6-2,2.20,1.66
2026-03-08,Indian Wells,Tien L. (25),Shelton B. (8),2,1,7-63 4-6 6-3,2.21,1.66
2026-03-08,Indian Wells,Zverev A. (4),Nakashima B. (28),2,1,7-62 5-7 6-4,1.26,3.84
2026-03-08,Indian Wells,Medvedev D. (11),Tabilo A.,2,0,6-4 6-2,1.25,3.91
2026-03-08,Indian Wells,Michelsen A.,Humbert U. (34),2,1,7-5 65-7 7-66,1.83,1.97
2026-03-08,Indian Wells,Bublik A. (10),Kopriva V.,2,1,3-6 7-63 6-2,1.24,4.10
2026-03-08,Indian Wells,Baez S.,Lehecka J. (22),2,0,6-4 6-1,2.85,1.42
2026-03-08,Indian Wells,Fritz T. (7),Fearnley J.,2,1,6-3 68-7 6-1,1.20,4.57
2026-03-08,Indian Wells,Alcaraz C. (1),Dimitrov G.,2,0,6-2 6-3,1.03,13.11
2026-03-08,Indian Wells,Norrie C. (27),McDonald M.,2,0,6-2 6-3,1.58,2.37
2026-03-08,Indian Wells,Hijikata R.,Darderi L. (20),2,1,4-6 6-2 6-4,2.75,1.44
2026-03-08,Indian Wells,De Minaur A. (6),Korda S.,2,1,4-6 6-4 6-4,1.54,2.48
2026-03-08,Indian Wells,Rinderknech A. (26),Cerundolo J.,1,0,,1.46,2.68
2026-03-08,Thionville challenger,Ofner S. (4),Budkov Kjaer N. (6),2,1,65-7 6-3 7-67,1.74,2.02
2026-03-08,Brasília challenger,Rocha H. (5),Vallejo A. (1),2,0,6-4 6-4,2.90,1.38
2026-03-08,Hersonissos challenger,Samuel T. (5),Wendelken H.,2,0,6-3 6-0,1.33,3.12
2026-03-08,Futures 2026,Dedura-Palomero D.,Ambrogi L.,2,0,6-3 7-63,1.42,2.67
2026-03-08,Futures 2026,Stricker D.,Masur D.,2,1,65-7 6-3 6-4,1.52,2.39
2026-03-08,Futures 2026,Boulais J.,Domingues J.,2,0,7-5 6-4,1.79,1.91
2026-03-08,Futures 2026,Hsu Y.,Moriya H.,2,0,6-2 6-3,1.29,3.25
2026-03-08,Futures 2026,De Jonge D.,Young G.,2,0,7-65 6-3,3.15,1.31
2026-03-08,Futures 2026,Matusevich A.,Rossi L.,2,0,7-68 6-3,1.21,4.01
2026-03-08,Futures 2026,Echeverria J.,Hurrion M.,1,0,6-0 1-0,1.30,3.19
2026-03-08,Futures 2026,Hudd E.,Sheyngezikht L.,2,1,6-2 5-7 6-0,1.19,4.19
2026-03-08,Futures 2026,Karol M.,Raquillet L.,2,0,6-3 7-5,1.30,3.22
2026-03-08,Futures 2026,Zakaryia F.,Pankin S.,2,1,0-6 6-3 7-5,2.08,1.64
2026-03-08,Futures 2026,Angelini L.,Berkieta T.,2,0,6-2 6-1,1.90,1.80
2026-03-08,Futures 2026,Matsuda K.,Ilagan A.,2,0,7-65 6-2,3.93,1.21
2026-03-08,UTR Pro Tennis Series 3,Sancilio R.,Baker B.,2,1,4-6 6-0 7-65,8.17,1.04
2026-03-08,UTR Pro Tennis Series 3,Binu A.,Valdes G.,2,0,6-4 6-3,,
2026-03-08,UTR Pro Tennis Series 3,Daciek P.,Rhazali O.,2,1,5-7 6-4 6-0,1.65,1.98
2026-03-08,UTR Pro Tennis Series 3,Katz M.,Burdet A.,2,0,7-5 6-2,1.13,4.50
2026-03-08,UTR Pro Tennis Series 5,Khoeblal E.,Fajta P.,2,1,3-6 6-3 6-4,2.55,1.40
2026-03-08,UTR Pro Tennis Series 5,Van Zijl T.,Lootsma N.,2,0,6-4 6-3,3.00,1.30
2026-03-08,UTR Pro Tennis Series 5,Martikainen O.,Antonelli J.,2,0,6-4 7-5,1.30,3.00
2026-03-08,Cherbourg challenger,Visker N. (6),Ifi N.,2,0,6-3 6-3,1.22,3.83
2026-03-08,Cherbourg challenger,Beauge M. (8),Harper C.,2,0,6-4 6-2,1.47,2.55
2026-03-08,Cherbourg challenger,Ghazouani Durand Y. (11),Rottoli L.,2,1,5-7 6-4 6-4,1.24,3.80
2026-03-08,Cherbourg challenger,Brady P.,Vandermeersch C. (3),2,0,6-1 6-4,1.99,1.75
2026-03-08,Cherbourg challenger,Janvier M. (5),Parizzia N.,2,1,6-4 3-6 7-66,1.17,4.58
2026-03-08,Cherbourg challenger,de Schepper K. (12),Poljak D.,2,1,7-65 62-7 6-3,1.40,2.79
2026-03-08,Cherbourg challenger,Jones B. (10),Jans J.,1,0,5-2,1.27,3.48
2026-03-08,Cherbourg challenger,Romano F. (4),Faut P.,2,0,6-3 6-0,1.24,3.85
2026-03-08,Cherbourg challenger,Ponchet M.,Bobichon M. (9),2,0,6-4 7-65,2.28,1.57
2026-03-08,Cherbourg challenger,Ghibaudo A. (1),Reco A.,2,0,6-3 6-2,1.17,4.68
2026-03-08,Cherbourg challenger,Knaff A. (7),Fomba L.,2,1,3-6 6-1 6-3,1.29,3.35
2026-03-08,Cherbourg challenger,Poullain L. (2),Gautier A.,2,0,7-5 6-3,1.26,3.57
2026-03-08,Futures 2026,Browning M.,Mckenzie J.,2,1,65-7 6-1 10-4,,
2026-03-08,Futures 2026,Kubler J.,Murray A.,2,0,6-0 6-0,,
2026-03-08,Futures 2026,Hamill Z.,Sousou C.,2,0,6-2 6-2,2.53,1.46
2026-03-08,Futures 2026,Estephan J.,Littlejohn F.,2,0,6-3 6-1,1.04,8.19
2026-03-08,Futures 2026,Zhang C.,Charusorn P.,2,0,6-2 6-2,,
2026-03-08,Futures 2026,Cogan R.,Thadpong K.,2,0,6-2 6-3,,
2026-03-08,Futures 2026,Vishenchuk Vishenko D.,Nithithananont N.,2,0,6-3 6-2,,
2026-03-08,Futures 2026,Huang H.,Yin B.,2,0,6-4 7-64,,
2026-03-08,Futures 2026,Susanto A.,Crowther C.,2,1,3-6 6-4 10-5,,
2026-03-08,Futures 2026,Dong Z.,Vanderborght M.,2,0,6-3 6-1,,
2026-03-08,Futures 2026,Ye X.,Serazhetdinov R.,2,0,6-4 6-1,,
2026-03-08,Futures 2026,Tiurnev E.,Lin J.,2,0,6-4 6-3,,
2026-03-08,Futures 2026,Boutleux N.,Samson A.,2,0,7-5 6-2,,
2026-03-08,Futures 2026,Namigandet Tenguere L.,Riu M.,2,0,6-3 6-4,1.21,3.78
2026-03-08,Futures 2026,Chen X.,Chang T.,2,0,6-1 6-3,,
2026-03-08,Futures 2026,Suksumrarn T.,Han X.,2,0,6-2 7-64,,
2026-03-08,Futures 2026,Xia Y.,Yue M.,2,0,7-64 6-2,,
2026-03-08,Futures 2026,Tremblay D.,Yang X.,2,0,7-64 6-4,,
2026-03-08,Futures 2026,Lagarrigue L.,Theate P.,2,0,6-2 6-2,1.28,3.18
2026-03-08,Futures 2026,Maurice H.,Blackbeard R.,2,0,6-0 6-0,,
2026-03-08,Futures 2026,Cunha V.,Kuszli B.,2,0,6-0 7-5,,
2026-03-08,Futures 2026,Nolan W.,Angelico J.,2,0,6-1 6-0,,
2026-03-08,Futures 2026,Munoz Fuster J.,Gutteridge L.,2,0,6-1 6-3,,
2026-03-08,Futures 2026,Sengul B.,Nakajima K.,2,0,6-3 6-2,,
2026-03-08,Futures 2026,Connel J.,Dayal N.,2,0,6-3 6-2,,
2026-03-08,Futures 2026,Verwerft L.,Baragiola Mordini T.,2,1,6-4 1-6 10-8,,
2026-03-08,Futures 2026,Eichenseher D.,Darmoul A.,2,0,6-4 6-1,,
2026-03-08,Futures 2026,Hadzialijagic D.,Aksonov K.,2,1,7-5 5-7 10-5,,
2026-03-08,Futures 2026,Gerbaud T.,Ngijol Carre P.,2,1,6-3 3-6 10-3,1.51,2.32
2026-03-08,Futures 2026,Ciurletti A.,Lassaga E.,2,0,6-0 6-2,,
2026-03-08,Futures 2026,Iamachkine P.,Pesino S.,2,0,6-2 6-2,,
2026-03-08,Futures 2026,Rimoli E.,Grandinetti T.,2,1,6-3 3-6 10-8,,
2026-03-08,Futures 2026,Marini F.,Gialleonardo J.,2,1,6-3 4-6 10-4,,
2026-03-08,Futures 2026,Gallego J.,Alberca de las Casas F.,2,0,6-3 6-1,,
2026-03-08,Futures 2026,Villoslada E.,Morand L.,2,1,65-7 7-5 10-4,1.22,3.64
2026-03-08,Futures 2026,Kolluru V.,Ushakov A.,2,1,2-6 6-2 10-7,,
2026-03-08,Futures 2026,Cheng J.,Han Y.,2,0,6-0 6-1,,
2026-03-08,Futures 2026,Sun Q.,Du Y.,2,0,6-1 6-4,,
2026-03-08,Futures 2026,Zhao Z.,Wu K.,2,0,6-3 6-2,,
2026-03-08,Futures 2026,Liu H.,Hongyu Y.,2,0,7-5 7-63,,
2026-03-08,Futures 2026,Pierre H.,Barrere V.,2,0,6-4 6-1,,
2026-03-08,Futures 2026,Mencaglia S.,Retelj M.,2,1,3-6 6-3 10-3,,
2026-03-08,Futures 2026,Piano G.,Denguezli M.,2,0,6-1 6-1,,
2026-03-08,Futures 2026,Sapic N.,Svetlakou U.,1,0,6-2,,
2026-03-08,Futures 2026,De Carvalho V.,Vaithianathan A.,2,0,6-2 6-2,,
2026-03-08,Futures 2026,Bacaloni A.,Etty E.,2,0,6-2 6-4,,
2026-03-08,Futures 2026,Guarducci F.,Hribar M.,2,0,6-3 7-5,,
2026-03-08,Futures 2026,Mietusch L.,Nemeth A.,2,1,6-4 1-6 11-9,,
2026-03-08,Futures 2026,Geldof B.,Witz A.,2,0,6-4 6-4,5.19,1.11
2026-03-08,Futures 2026,Salvestre D.,Petit L.,2,0,7-5 6-2,,
2026-03-08,Futures 2026,Kupcic J.,Manuel J.,2,0,7-65 6-0,,
2026-03-08,Futures 2026,M'chich A.,Jeanne-Grandinot D.,2,1,4-6 7-63 10-2,1.37,2.86
2026-03-08,Futures 2026,Chen X.,Gao Z.,2,0,6-0 6-1,,
2026-03-08,Futures 2026,Rocha L.,Bojicic Ono L.,2,0,6-0 6-1,,
2026-03-08,Futures 2026,Hernandez J.,Chaparro T.,2,0,6-1 6-0,,
2026-03-08,Futures 2026,Zeitune G.,Souza Pinto De Camargo,2,0,6-2 6-4,,
2026-03-08,Futures 2026,Luna T.,Varillas R.,2,0,6-3 6-4,,
2026-03-08,Futures 2026,Mouilleron Salvo M.,Berta M.,2,0,7-5 6-1,,
2026-03-08,Futures 2026,Kos D.,Loukopoulos K.,2,1,0-6 6-4 10-6,,
2026-03-08,Futures 2026,Southcombe M.,Lv D.,2,0,6-0 7-5,,
2026-03-08,Futures 2026,Cosentino N.,Wadie F.,2,0,6-1 6-1,,
2026-03-08,Futures 2026,Sciahbasi M.,Oliver L.,2,0,6-1 6-1,,
2026-03-08,Futures 2026,Heck H.,Adachi T.,2,0,6-1 6-4,,
2026-03-08,Futures 2026,Karigyo T.,Jargin N.,2,0,6-2 6-1,,
2026-03-08,Futures 2026,Dai S.,Li Y.,2,0,6-2 6-3,,
2026-03-08,Futures 2026,Kim G.,Fukuoka Y.,2,0,6-3 6-2,,
2026-03-08,Futures 2026,Larue L.,Song Y.,2,0,6-3 6-2,,
2026-03-08,Futures 2026,Yamada S.,Yukawa Y.,2,0,6-3 6-3,,
2026-03-08,Futures 2026,Hirose Y.,Vasiliauskas M.,1,0,6-4 4-1,,
2026-03-08,Futures 2026,Maeda Y.,Sato C.,2,0,6-4 6-4,,
2026-03-08,Futures 2026,Sim S.,Ota K.,2,1,64-7 6-3 10-2,,
2026-03-08,Futures 2026,Betancourt P.,Ezra I.,2,1,7-5 2-6 10-8,,
2026-03-08,Futures 2026,Koizumi N.,Choe J.,2,0,7-5 6-0,,
2026-03-08,Futures 2026,Tomida Y.,Ishikawa H.,2,0,7-5 6-3,,
2026-03-08,Futures 2026,Yang Z.,Ryan Ziegann S.,2,0,7-5 6-4,,
2026-03-08,Futures 2026,Sarksian D.,Shao Z.,2,0,7-5 6-4,,
2026-03-08,Futures 2026,Minakata R.,Takada M.,2,0,7-65 6-4,,
2026-03-08,Futures 2026,Deleersnyder C.,Batsabaken Y.,2,0,6-3 6-2,1.15,4.52
2026-03-08,Futures 2026,Amarandei D.,Stauffer P.,2,0,6-1 6-2,,
2026-03-08,Futures 2026,Pernas T.,Barbiero A.,2,0,6-1 6-2,,
2026-03-08,Futures 2026,Popovic S.,Edoardo L.,2,0,6-1 6-2,,
2026-03-08,Futures 2026,Alexandrescou Y.,Kremenchutskyi I.,2,0,6-1 6-3,,
2026-03-08,Futures 2026,Sarritzu B.,Szoke A.,2,0,6-2 6-0,,
2026-03-08,Futures 2026,Basic N.,Rosenkranz Koenig T.,2,0,6-2 6-3,,
2026-03-08,Futures 2026,Afanasjevs A.,Brown A.,2,0,6-2 7-61,,
2026-03-08,Futures 2026,Videnovic L.,Petrovic D.,2,1,6-3 0-6 10-8,,
2026-03-08,Futures 2026,Massucco S.,Jutresa H.,2,0,6-3 6-0,,
2026-03-08,Futures 2026,Fita Juan S.,Pedretti T.,2,0,6-3 6-4,,
2026-03-08,Futures 2026,Milovanov T.,Szerencsits B.,1,0,6-4 4-1,,
2026-03-08,Futures 2026,Zmak D.,Kisantal B.,2,0,6-4 6-1,,
2026-03-08,Futures 2026,Mikovic N.,Iemmi L.,2,0,6-4 6-4,,
2026-03-08,Futures 2026,Lhomond I.,Lorusso L.,2,1,7-63 3-6 10-6,2.28,1.53
2026-03-08,Futures 2026,Branger L.,Bivol M.,2,0,6-1 6-3,1.23,3.55
2026-03-08,Futures 2026,Dong J.,Sun Z.,1,0,2-1,,
2026-03-08,Futures 2026,Wojnar B.,Mizoguchi M.,2,1,3-6 6-4 10-8,,
2026-03-08,Futures 2026,Nakano R.,Chen Y.,2,1,5-7 6-2 10-4,,
2026-03-08,Futures 2026,Cho S.,Ikeda Y.,2,0,6-0 6-2,,
2026-03-08,Futures 2026,Ishikawa M.,Maruta T.,2,0,6-0 6-4,,
2026-03-08,Futures 2026,Werner E.,Isoi T.,2,0,6-1 6-0,,
2026-03-08,Futures 2026,Meng F.,Liu S.,2,0,6-1 6-1,,
2026-03-08,Futures 2026,Masabayashi T.,Karatsu Y.,2,0,6-1 6-4,,
2026-03-08,Futures 2026,Kong W.,Zheng Z.,2,1,6-3 3-6 10-6,,
2026-03-08,Futures 2026,Imanishi H.,Giovannini U.,2,0,6-3 6-3,,
2026-03-08,Futures 2026,You D.,Srirat T.,2,0,6-4 6-0,,
2026-03-08,Futures 2026,Dong C.,Wang Y.,2,0,7-5 6-0,,
2026-03-08,Futures 2026,De La Cierva Sanchez P.,Lange A.,2,1,3-6 6-4 10-1,,
2026-03-08,Futures 2026,Nordquist A.,Ichikawa S.,2,0,6-0 6-0,,
2026-03-08,Futures 2026,Sabbatini M.,Barnett F.,2,0,6-1 6-2,,
2026-03-08,Futures 2026,Longwe-Smit T.,Spinolo R.,2,0,6-1 6-2,,
2026-03-08,Futures 2026,Bulut E.,Mouhan A.,2,0,6-4 6-4,,
2026-03-08,Futures 2026,Jade D.,Forrestier L.,2,0,7-5 6-2,1.12,4.93
2026-03-08,Futures 2026,Andres R.,Melnic V.,2,0,6-4 6-4,2.63,1.40
2026-03-08,Futures 2026,Fancutt T.,Li K.,1,0,,,
2026-03-08,Futures 2026,Homola P.,Langenaken L.,1,0,3-2,,
2026-03-08,Futures 2026,Augenti D.,Sallay P.,2,1,3-6 6-4 10-8,,
2026-03-08,Futures 2026,Maffezzoli A.,Vazquez F.,2,0,6-0 6-4,,
2026-03-08,Futures 2026,Franchini S.,Napoli da Silveira M.,2,0,6-1 6-1,,
2026-03-08,Futures 2026,Luna D.,Vertberger I.,2,0,6-1 6-1,,
2026-03-08,Futures 2026,Biletic I.,Kohler M.,2,0,6-1 6-4,,
2026-03-08,Futures 2026,Coccioli A.,Pavia A.,2,0,6-2 6-1,,
2026-03-08,Futures 2026,Primucci L.,Bardocci T.,2,0,6-2 6-2,,
2026-03-08,Futures 2026,Favero L.,Batyutenko M.,2,0,6-2 6-2,,
2026-03-08,Futures 2026,Correa Beguerie L.,Claro J.,2,0,6-2 6-2,,
2026-03-08,Futures 2026,Tadic V.,Knezevic M.,2,1,6-3 4-6 10-7,,
2026-03-08,Futures 2026,Amarilla R.,Dapas I.,2,0,6-3 6-1,,
2026-03-08,Futures 2026,Shylov H.,Mohar V.,2,0,6-3 6-3,,
2026-03-08,Futures 2026,Martishev V.,Saidizand J.,2,0,6-4 6-3,,
2026-03-08,Futures 2026,Minighini D.,Valle F.,2,0,7-5 6-3,,
2026-03-08,Futures 2026,Pasini D.,Dumbovic I.,2,0,7-5 6-4,,
2026-03-08,Futures 2026,Honda N.,Deflandre L.,2,0,6-2 6-4,1.28,3.18
2026-03-08,Futures 2026,Qin H.,Lalov D.,1,0,,,
2026-03-08,Futures 2026,Gloeckler M.,Dimitrijevic J.,2,1,3-6 6-3 15-13,,
2026-03-08,Futures 2026,Muto S.,Tange S.,2,1,3-6 6-4 10-3,,
2026-03-08,Futures 2026,Shibano K.,Ogura E.,1,0,4-1,,
2026-03-08,Futures 2026,Nagata C.,Mori H.,2,1,4-6 7-5 10-5,,
2026-03-08,Futures 2026,Gula P.,Martinovic M.,2,1,4-6 7-63 10-6,,
2026-03-08,Futures 2026,Virgili Berini F.,Rohseano L.,2,0,6-0 6-3,,
2026-03-08,Futures 2026,Fujisaki K.,Arachi S.,2,0,6-0 6-4,,
2026-03-08,Futures 2026,Berto L.,Bocci F.,2,0,6-0 6-4,,
2026-03-08,Futures 2026,Bursau Y.,Puzyrevich N.,2,1,6-1 4-6 10-7,,
2026-03-08,Futures 2026,Jeran A.,Pisanu M.,2,0,6-1 6-0,,
2026-03-08,Futures 2026,Gaxherri S.,Zvech Flaborea Mreule M.,2,0,6-1 6-0,,
2026-03-08,Futures 2026,Mihailovic A.,Kovac T.,2,1,6-3 2-6 10-7,,
2026-03-08,Futures 2026,Crivellaro G.,Fischer F.,2,0,6-3 6-0,,
2026-03-08,Futures 2026,Takamisawa T.,Park M.,2,0,6-3 6-1,,
2026-03-08,Futures 2026,Rathi A.,Pullela S.,2,0,6-3 6-2,1.04,7.92
2026-03-08,Futures 2026,Bellegy A.,Zanini A.,2,0,6-3 6-2,,
2026-03-08,Futures 2026,Gilmanov T.,Cassidy L.,2,0,6-3 6-2,,
2026-03-08,Futures 2026,Voljavec A.,Pivnik O.,2,0,6-3 6-3,,
2026-03-08,Futures 2026,Nakanishi S.,Fujioka R.,2,1,6-4 4-6 10-6,,
2026-03-08,Futures 2026,Tomizawa N.,Krall L.,2,0,6-4 6-1,,
2026-03-08,Futures 2026,Toffanin N.,Doleys F.,2,1,65-7 6-3 10-8,,
2026-03-08,Futures 2026,Aggarwal P.,Shivaraj C.,2,0,7-65 6-0,1.19,3.97
