date,tournament,player1,player2,odd1,odd2
2026-05-13,Zagreb challenger,Piros Z. (5),Forejtek J.,1.5,2.46
2026-05-13,Zagreb challenger,Choinski J. (1),Ficovich J.,1.37,2.93
2026-05-13,Zagreb challenger,Galan D.,Seyboth Wild T.,2.07,1.7
2026-05-13,Bangalore 2 challenger,Tyagi K.,Kawahashi Y.,2.32,1.56
2026-05-13,Bangalore 2 challenger,Sekulic P. (4),Papa C.,1.06,8.43
2026-05-13,Bangalore 2 challenger,Sureshkumar M.,Gray A.,6.05,1.11
2026-05-13,Bangalore 2 challenger,Jones M. (7),Vales A.,1.47,2.54
2026-05-13,Bangalore 2 challenger,Ivashka I.,Isomura K.,1.19,4.32
2026-05-13,Bangalore 2 challenger,Milic O. (5),Charlton J.,1.22,3.98
2026-05-13,Bangalore 2 challenger,Smith K. (1),Palan D.,1.18,4.41
2026-05-13,Bangalore 2 challenger,Stewart H. (2),Mukund S.,1.16,4.7
2026-05-13,Cordoba challenger,Kicker N. (7),Dickerson R.,1.18,4.47
2026-05-13,Cordoba challenger,Tobon M.,Collarini A. (2),2.23,1.59
2026-05-13,Cordoba challenger,Roncadelli F. (3),Pucinelli De Almeida M.,2.26,1.58
2026-05-13,Cordoba challenger,La Serna J. (8),Villanueva G.,1.96,1.76
2026-05-13,Cordoba challenger,Aboian V.,Huertas Del Pino A.,1.45,2.55
2026-05-13,Cordoba challenger,Torres J. (6),Linde Palacios S.,1.04,9.62
2026-05-13,Cordoba challenger,Justo G. (1),Ambrogi L.,1.69,2.08
2026-05-13,Cordoba challenger,Ribeiro E.,Dellien M. (5),1.72,2.03
2026-05-13,Futures 2026,Ehrenschneider N.,Figl M.,1.18,4.38
2026-05-13,Futures 2026,Funk A.,Rathi A.,2.26,1.58
2026-05-13,Futures 2026,Hamza Reguig S.,Frydrych V.,1.82,1.89
2026-05-13,Futures 2026,Ganesan A.,Goncalves Ceolin J.,1.68,2.07
2026-05-13,Futures 2026,Habib A.,Garbero F.,1.7,2.02
2026-05-13,Futures 2026,Boogaard T.,Chauhan H.,1.03,10.22
2026-05-13,Futures 2026,Milavsky D.,Vasser O.,1.09,6.26
2026-05-13,Futures 2026,Martin D.,Haviland R.,1.11,5.73
2026-05-13,Futures 2026,Eichenseher D.,Shebekin G.,2.39,1.52
2026-05-13,Futures 2026,Van Orderlain D.,Maldonado M.,1.48,2.47
2026-05-13,Futures 2026,Hipfl N.,Perez Ramos P.,1.23,3.66
2026-05-13,Futures 2026,Fahim I.,Lyons J.,1.58,2.2
2026-05-13,Futures 2026,Pankin S.,Dinits D.,1.01,12.0
2026-05-13,Futures 2026,Guerrieri A.,Mecarelli M.,1.08,6.76
2026-05-13,Futures 2026,Bigun K.,Kadiri Hassani Y.,1.4,2.97
2026-05-13,Futures 2026,Kypriotis E.,Prasievi D.,1.15,4.9
2026-05-13,Futures 2026,Fenty A.,Bynoe E.,1.2,4.15
2026-05-13,Futures 2026,Liu L.,Stephenson E.,1.47,2.52
2026-05-13,Futures 2026,Ehab M.,Campese C.,1.42,2.67
2026-05-13,Futures 2026,Kaczmarek A.,Shvangiradze A.,2.12,1.66
2026-05-13,Futures 2026,Mabrouk K.,Alhogbani A.,2.33,1.52
2026-05-13,Futures 2026,Shin M.,Faria F.,1.47,2.52
2026-05-13,Futures 2026,Hardt N.,Okonkwo O.,1.05,8.56
2026-05-13,Futures 2026,Kuzuhara B.,Finkelstein A.,1.1,5.95
2026-05-13,Futures 2026,Craig C.,Krall L.,2.01,1.72
2026-05-13,Futures 2026,Cid Subervi R.,Tortora D.,1.8,1.91
2026-05-13,Futures 2026,Sarksian D.,Erel Y.,7.37,1.06
2026-05-13,Futures 2026,Bondioli F.,La Vela G.,1.32,3.1
2026-05-13,Futures 2026,Gengel M.,Poling K.,1.33,3.06
2026-05-13,Futures 2026,Zakaryia F.,Ibrahim K.,1.36,2.94
2026-05-13,Futures 2026,Purtseladze S.,Cowcher K.,1.05,7.71
2026-05-13,Futures 2026,Mazza M.,Mazzola F.,1.1,5.99
2026-05-13,Futures 2026,Ivanov S.,Kountourakis I.,1.73,1.99
2026-05-13,Futures 2026,Filip J.,Kozlovsky M.,1.05,7.94
2026-05-13,Futures 2026,Pieri S.,Planinsek F.,1.76,1.94
2026-05-13,Futures 2026,Talavera Cortes E.,Demin Y.,10.6,1.03
2026-05-13,Futures 2026,Jianu F.,Hrazdil J.,1.03,10.62
2026-05-13,Futures 2026,MacKenzie J.,Loge J.,1.95,1.77
2026-05-13,Futures 2026,Nikles J.,Perez Mora B.,1.01,16.54
2026-05-13,Futures 2026,Elsayed A.,Sciahbasi M.,1.31,3.2
2026-05-13,Futures 2026,Monday J.,Dullinger V.,1.03,10.12
2026-05-13,Futures 2026,Dzhavakian Y.,Karthik P.,1.2,4.19
2026-05-13,Futures 2026,Atlangeriev B.,Chen C.,1.26,3.44
2026-05-13,Futures 2026,Bassem Sobhy M.,Plans J.,1.37,2.85
2026-05-13,Futures 2026,Vanshelboim E.,Jong S.,2.38,1.52
2026-05-13,Futures 2026,Postolka R.,Klimas J.,1.59,2.22
2026-05-13,Futures 2026,Jaisinghani R.,Dominguez Alonso J.,3.01,1.33
2026-05-13,Futures 2026,Queiroz Miguel L.,Tabacco G.,1.53,2.32
2026-05-13,Futures 2026,Barroso Campos A.,Garcia Paez L.,1.14,5.08
2026-05-13,Futures 2026,Roca Batalla O.,Curras Abasolo T.,1.08,6.62
2026-05-13,Futures 2026,Kravchenko G.,Krumich M.,4.43,1.17
2026-05-13,Futures 2026,Demanet E.,Matas Ortega X.,1.1,6.13
2026-05-13,Futures 2026,Barsukov N.,Petak D.,1.4,2.72
2026-05-13,Futures 2026,Ursu V.,Martinez De Freitas O.,1.15,4.4
2026-05-13,Futures 2026,Karlovskiy E.,Ion N.,1.12,5.23
2026-05-13,Futures 2026,Radulov I.,Steiner M.,1.1,5.9
2026-05-13,Futures 2026,Gerbaud T.,de Schepper K.,3.89,1.22
2026-05-13,Futures 2026,Perez Contri S.,Hance K.,1.58,2.24
2026-05-13,Futures 2026,Kennedy J.,Lopez N.,1.15,4.9
2026-05-13,Futures 2026,Delicata L.,Puigdollers Iborra M.,1.02,12.11
2026-05-13,Futures 2026,Siniakov D.,Zielinski M.,1.24,3.62
2026-05-13,Futures 2026,Oetzbach A.,Smejcky J.,1.15,4.89
2026-05-13,Futures 2026,Rincon D.,Lagutin P.,1.16,4.66
2026-05-13,Futures 2026,Poullain L.,Krajci M.,1.28,3.34
2026-05-13,Futures 2026,Philippov E.,De Felipe Garcia S.,1.1,5.74
2026-05-13,Futures 2026,Binda A.,Megrabian A.,1.02,14.41
2026-05-13,Futures 2026,Vandermeersch C.,Hillel O.,1.01,12.5
2026-05-13,Futures 2026,Fomin S.,Kulyagin M.,1.01,12.5
2026-05-13,Futures 2026,Langmo C.,Connel J.,1.43,2.64
2026-05-13,Futures 2026,Stoot D.,Roberts J.,2.21,1.58
2026-05-13,Futures 2026,Tsitsipas P.,De Castro Rocha V.,1.39,2.72
2026-05-13,Futures 2026,De Almeida Santos P.,Loureiro J.,2.61,1.42
2026-05-13,Futures 2026,Scramin do Lago J.,Petroski Rocha P.,1.18,4.21
2026-05-13,Futures 2026,Miguel L.,Conte V.,1.04,8.47
2026-05-13,Futures 2026,Leite W.,Spiering M.,1.3,3.25
2026-05-13,Futures 2026,Lima E.,Iamachkine P.,2.43,1.49
2026-05-13,Futures 2026,Wendler Filho J.,Martins E.,1.09,6.54
2026-05-13,Futures 2026,Del Pino M.,Grippo V.,1.36,2.88
2026-05-13,Futures 2026,Alves M.,Tosetto R.,1.12,5.43
2026-05-13,Futures 2026,Boros A.,Petrovic D.,1.17,4.47
2026-05-13,Futures 2026,Campana Lee G.,Noce G.,1.24,3.69
2026-05-13,Futures 2026,Lien J.,Tadic V.,1.44,2.55
2026-05-13,Futures 2026,Martinez T.,Remondy Pagotto V.,1.37,2.78
2026-05-13,Futures 2026,Price Pelaez S.,Dummer Macedo T.,1.31,3.17
2026-05-13,Futures 2026,Comino L.,Guttau N.,1.87,1.84
2026-05-13,Futures 2026,Bruna N.,Garla F.,1.16,4.58
2026-05-13,Futures 2026,Sperle J.,Popirlan L.,1.01,16.06
2026-05-13,Futures 2026,Toffanin N.,Popovic S.,2.2,1.6
2026-05-13,Futures 2026,Mujakic A.,Pinter P.,1.62,2.15
2026-05-13,Futures 2026,Hallquist Lithen J.,Drayton T.,1.05,8.54
2026-05-13,Futures 2026,Lagerbohm L.,Knani O.,1.06,7.68
2026-05-13,Futures 2026,Bouchelaghem C.,Mesaglio M.,1.03,10.67
2026-05-13,Futures 2026,Obradovic D.,Best H.,1.02,14.05
2026-05-13,Futures 2026,Andre S.,Le Gentil G.,1.02,12.64
2026-05-13,Futures 2026,Fuele M.,Sakellaridis D.,1.34,2.97
2026-05-13,Futures 2026,Seidman L.,Koothrat R.,1.05,7.86
2026-05-13,Futures 2026,Slavic N.,Jeran A.,1.97,1.74
2026-05-13,Futures 2026,Wiskandt M.,Cordoba C.,1.43,2.61
2026-05-13,Futures 2026,Raquillet L.,Ferrari N.,1.02,14.54
2026-05-13,Futures 2026,Misasi G.,Elamin A.,1.94,1.77
2026-05-13,Futures 2026,Eriksson Ziverts J.,Carroll M.,1.25,3.6
2026-05-13,Futures 2026,Massard L.,Beamish N.,1.02,11.73
2026-05-13,Futures 2026,Almazan Valiente I.,Paganetti V.,1.01,12.46
2026-05-13,Futures 2026,Kirkin E.,Michalik R.,1.04,9.03
2026-05-13,Futures 2026,De Lange P.,Radovanovic T.,1.09,6.62
2026-05-13,Futures 2026,Gannon C.,Robert N.,1.75,1.98
2026-05-13,Futures 2026,Castagnola L.,Hadzialijagic D.,1.02,13.42
2026-05-13,Futures 2026,Brown P.,Raguin N.,2.24,1.58
2026-05-13,Futures 2026,Giotis R.,Gatoto A.,2.16,1.63
2026-05-13,Futures 2026,Kelm Y.,Mikovic N.,1.3,3.22
2026-05-13,Futures 2026,Bittoun Kouzmine C.,Host T.,1.16,4.56
2026-05-13,Futures 2026,Vujic S.,Nawa M.,1.04,9.16
2026-05-13,Futures 2026,O'Connell B.,Dembo J.,1.2,3.92
2026-05-13,Futures 2026,Ujvary M.,Fajta P.,3.72,1.26
2026-05-13,Futures 2026,Valente R.,Stanisavljevic M.,1.5,3.0
2026-05-13,Futures 2026,Vasilev A.,Migliorati M.,1.1,5.67
2026-05-13,Futures 2026,Weber A.,Karlsson Wistrand J.,1.1,5.85
2026-05-13,Futures 2026,Murgett F.,Villoslada E.,1.07,7.43
2026-05-13,Futures 2026,Lazarov G.,Lulic N.,1.05,8.28
2026-05-13,Futures 2026,Jadoun N.,Makhlouf M.,1.41,2.69
2026-05-13,Futures 2026,Djosic N.,Gahnstrom E.,1.05,8.5
2026-05-13,Futures 2026,Larue L.,Cardinaud H.,1.43,2.66
2026-05-13,Futures 2026,De Jonge D.,Brun T.,1.02,12.17
2026-05-13,Futures 2026,Gima S.,Jovic N.,1.12,5.66
2026-05-13,Futures 2026,Kamboj U.,Ciocca G.,2.45,1.49
2026-05-13,Futures 2026,Voelzke G.,Ambarzumjan E.,2.11,1.66
2026-05-13,Futures 2026,Balshaw F.,Wazny A.,1.19,4.18
2026-05-13,Futures 2026,Mashtakov M.,Gavrielides L.,3.11,1.38
2026-05-13,Futures 2026,Storch S.,Covato M.,1.64,2.12
2026-05-13,Futures 2026,Piatti R.,Miilosavljevic M.,1.35,2.97
2026-05-13,Futures 2026,Koizumi N.,Yang X.,1.6,2.2
2026-05-13,Futures 2026,Mcleod A.,Li W.,1.23,3.74
2026-05-13,Futures 2026,Karigyo T.,Yang Z.,1.78,1.96
2026-05-13,Futures 2026,Zhang B.,McFadzean L.,2.9,1.36
2026-05-13,Futures 2026,Shylov H.,Grzegorzewski O.,1.87,1.83
2026-05-13,Futures 2026,Nikolic M.,Yazdani A.,2.33,1.53
2026-05-13,Futures 2026,Gagliardo L.,Loizas A.,1.09,6.4
2026-05-13,Futures 2026,Gulin S.,Mietusch L.,1.08,6.5
2026-05-13,Futures 2026,Mihailovic A.,Hopp M.,6.97,1.07
2026-05-13,Futures 2026,Bilozertsev N.,Ceramilac L.,1.02,11.0
2026-05-13,Futures 2026,Pan W.,Bruce-Smith J.,2.2,1.6
2026-05-13,Futures 2026,Zeng Y.,Chen X.,1.24,3.59
2026-05-13,Futures 2026,Tomida Y.,Summers M.,1.95,1.76
2026-05-13,Futures 2026,Kikuchi Y.,Pade C.,1.11,5.6
2026-05-13,Futures 2026,Hazawa S.,Edwards T.,1.08,6.69
2026-05-13,Futures 2026,Malaszszak M.,Rajshekar Raman R.,1.01,13.63
2026-05-13,Futures 2026,Samrej K.,Salim R.,1.01,18.0
2026-05-13,Futures 2026,Pantaratorn K.,Wong T.,1.85,1.83
2026-05-13,Futures 2026,Shin W.,Hwang J.,1.16,4.51
2026-05-13,Futures 2026,Saitoh K.,Suzuki K.,1.11,5.66
2026-05-13,Futures 2026,Srirat T.,Charusorn P.,3.08,1.32
2026-05-13,Futures 2026,Park S.,Lee J.,1.54,2.28
2026-05-13,Futures 2026,Park U.,Zhao L.,1.11,7.06
2026-05-13,Futures 2026,Ichikawa T.,Takamisawa T.,1.2,4.51
2026-05-13,Futures 2026,Delaney J.,Choe J.,1.19,4.46
2026-05-13,Futures 2026,Delaney J.,Chen Y.,1.75,1.95
2026-05-13,Futures 2026,Chanta T.,Choudhary P.,1.01,13.13
2026-05-13,Futures 2026,Sornlaksup P.,Congcar C.,1.06,7.7
2026-05-13,Futures 2026,Kim G.,Kawachi K.,1.18,4.25
2026-05-13,Futures 2026,Susanto A.,Navasirisomboon J.,2.55,1.45
2026-05-13,Futures 2026,Trongcharoenchaikul W.,Khantiweerawat T.,1.04,9.25
2026-05-13,Futures 2026,Fellin P.,Ko M.,1.09,6.04
2026-05-13,Futures 2026,Shin S.,Chu S.,1.27,3.34
2026-05-13,Futures 2026,Charoenphon Y.,Vu H.,1.36,2.86
2026-05-13,Futures 2026,Jeong Y.,Oki Y.,3.79,1.21
2026-05-13,Futures 2026,Te R.,Lan J.,1.04,8.35
2026-05-13,Futures 2026,Mo Y.,Yamamoto N.,1.03,10.75
2026-05-13,Futures 2026,Chen Y.,Kong W.,1.8,1.89
2026-05-13,Futures 2026,Ogura K.,Taka Y.,1.69,2.04
2026-05-13,Futures 2026,Roh H.,Shiraishi H.,2.65,1.41
2026-05-13,Futures 2026,Oh C.,Kim W.,1.17,4.41
2026-05-13,Futures 2026,Dellavedova M.,Thadpong K.,1.01,17.5
2026-05-13,Futures 2026,Kumasaka T.,De Cuyper J.,1.5,2.4
2026-05-13,Futures 2026,Sach T.,Jang Y.,1.25,3.61
2026-05-13,Futures 2026,Santillan A.,Sim S.,1.01,12.62
2026-05-13,Futures 2026,Lee W.,Lee D.,4.22,1.19
2026-05-13,Futures 2026,Fukuda S.,Han S.,1.11,5.46
2026-05-13,Futures 2026,Chung Y.,Kim D.,1.45,2.54
2026-05-13,UTR Pro Tennis Series,Fellows J.,Fardanesh M.,1.5,2.33
2026-05-13,UTR Pro Tennis Series,Wensley S.,Valsamis E.,1.5,2.33
2026-05-13,UTR Pro Tennis Series,Palomar Castello H.,Loh B.,1.59,2.11
2026-05-13,UTR Pro Tennis Series 3,Zamora N.,Alvarez M.,1.1,5.25
2026-05-13,UTR Pro Tennis Series 3,Clark M.,Renfrow N.,1.24,3.52
2026-05-13,UTR Pro Tennis Series 3,Anson J.,Giesen J.,2.6,1.4
2026-05-13,UTR Pro Tennis Series 3,Berger B.,Clark M.,2.47,1.45
2026-05-13,UTR Pro Tennis Series 5,Pudney T.,Finlay Watters F.,2.55,1.4
2026-05-13,UTR Pro Tennis Series 5,Hignett L.,Lange A.,1.21,3.55
2026-05-13,UTR Pro Tennis Series 5,Fryer C.,Cowley R.,1.18,4.0
2026-05-13,UTR Pro Tennis Series 5,McKay K.,Knaff A.,3.0,1.32
2026-05-13,UTR Pro Tennis Series 5,Cigna N.,Mcintosh E.,1.33,2.85
2026-05-13,UTR Pro Tennis Series 5,McLennaghan W.,Frechet A.,1.34,2.78
2026-05-13,UTR Pro Tennis Series 9,Ho C.,Nain J.,1.4,2.5
2026-05-13,UTR Pro Tennis Series 9,Shen J.,Gautam V.,1.18,4.03
2026-05-13,UTR Pro Tennis Series 9,Popa R.,Nguyen M.,2.0,1.65
2026-05-13,UTR Pro Tennis Series 9,Nguyen D.,Cripps L.,1.87,1.77
2026-05-13,UTR Pro Tennis Series 9,Nguyen M.,Dickson B.,2.28,1.53
2026-05-13,UTR Pro Tennis Series 9,Tutu M.,Smith M.,1.22,3.62
2026-05-13,UTR Pro Tennis Series 9,Chepik A.,Karra T.,2.83,1.34
2026-05-13,UTR Pro Tennis Series 9,Truong T.,Prakash V.,1.55,2.2
2026-05-14,Rome,Medvedev D. (7),Landaluce M.,1.31,3.42
2026-05-14,Rome,Sinner J. (1),Rublev A. (12),1.03,12.72
2026-05-14,Valencie challenger,Carreno-Busta P.,Baez S. (6),2.2,1.62
2026-05-14,Valencie challenger,Ugo Carabelli C. (4),Berrettini M.,2.2,1.62
2026-05-14,Valencie challenger,Munar J. (2),Dzumhur D.,1.38,2.89
2026-05-14,Valencie challenger,Lajovic D.,Altmaier D. (5),2.24,1.6
2026-05-14,Valencie challenger,Bergs Z. (3),Bautista-Agut R.,1.48,2.52
2026-05-14,Valencie challenger,Vallejo A.,Alvarez Varona N.,1.17,4.61
2026-05-14,Valencie challenger,Tabilo A. (1),Kovacevic A.,1.19,4.34
2026-05-14,Valencie challenger,Kecmanovic M. (7),Riedi L.,1.48,2.5
2026-05-14,Bordeaux challenger,Mpetshi Perricard G. (6),Vukic A.,1.45,2.59
2026-05-14,Bordeaux challenger,Griekspoor T. (2),Bonzi B.,1.61,2.21
2026-05-14,Bordeaux challenger,Molcan A.,Sakamoto R.,1.37,2.91
2026-05-14,Bordeaux challenger,Collignon R. (8),Shevchenko A.,1.31,3.28
2026-05-14,Bordeaux challenger,Droguet T.,Atmane T. (3),1.84,1.88
2026-05-14,Oeiras 2 challenger,Faria J. (3),Brunclik P.,1.21,4.07
2026-05-14,Oeiras 2 challenger,Dellien H. (6),Hassan B.,1.28,3.51
2026-05-14,Oeiras 2 challenger,Djere L.,Smith C.,1.21,4.11
2026-05-14,Oeiras 2 challenger,Nava E. (2),Barrios Vera M. (7),1.61,2.21
2026-05-14,Tunis challenger,Boyer T.,Lokoli L.,1.63,2.17
2026-05-14,Tunis challenger,Montes-De La Torre I.,Cina F.,1.87,1.84
2026-05-14,Tunis challenger,Blanch D.,Clarke J.,2.26,1.58
2026-05-14,Tunis challenger,Coppejans K.,Bailly G.,1.54,2.34
2026-05-14,Zagreb challenger,Choinski J. (1),Rodesch C. (6),2.24,1.59
2026-05-14,Zagreb challenger,Fery A. (4),Alexandrescou Y.,1.12,4.93
2026-05-14,Zagreb challenger,Moller E. (3),Andrade A.,1.3,3.22
2026-05-14,Zagreb challenger,Piros Z. (5),Simundza J.,1.03,10.59
2026-05-14,Zagreb challenger,Neumayer L.,Dedura-Palomero D.,1.5,2.46
2026-05-14,Zagreb challenger,Choinski J. (1),Galan D.,1.65,2.14
2026-05-14,Zagreb challenger,Rodesch C. (6),Mikrut L.,1.94,1.79
2026-05-14,Zagreb challenger,Fery A. (4),Stricker D.,1.91,1.81
2026-05-14,Zagreb challenger,Andrade A.,Cecchinato M. (8),2.4,1.53
2026-05-14,Zagreb challenger,Alexandrescou Y.,Holmgren A. (7),5.19,1.13
2026-05-14,Zagreb challenger,Moller E. (3),Reis Da Silva J.,1.39,2.83
2026-05-14,Bangalore 2 challenger,Tyagi K.,Stewart H. (2),5.65,1.12
2026-05-14,Bangalore 2 challenger,Sekulic P. (4),Jones M. (7),1.56,2.31
2026-05-14,Bangalore 2 challenger,Ivashka I.,Sureshkumar M.,1.13,5.28
2026-05-14,Bangalore 2 challenger,Smith K. (1),Milic O. (5),1.74,2.01
2026-05-14,Cordoba challenger,Roncadelli F. (3),Kicker N. (7),1.79,1.95
2026-05-14,Cordoba challenger,Torres J. (6),Tobon M.,1.4,2.77
2026-05-14,Cordoba challenger,Justo G. (1),Ribeiro E.,1.7,2.06
2026-05-14,Cordoba challenger,La Serna J. (8),Aboian V.,1.78,1.94
2026-05-14,Futures 2026,Hardt N.,Ciric A.,1.08,6.49
2026-05-14,Futures 2026,Ganesan A.,Stoot D.,1.34,2.94
2026-05-14,Futures 2026,Compagnucci T.,Pecci A.,2.03,1.7
2026-05-14,Futures 2026,Cid Subervi R.,Van Orderlain D.,1.05,8.2
2026-05-14,Futures 2026,Bigun K.,Martin D.,1.72,2.0
2026-05-14,Futures 2026,Ehrenschneider N.,Ivanov S.,1.22,3.85
2026-05-14,Futures 2026,Monday J.,Ehab M.,1.01,13.18
2026-05-14,Futures 2026,Dzhavakian Y.,Hipfl N.,4.6,1.15
2026-05-14,Futures 2026,Queiroz Miguel L.,Nesterov P.,1.87,1.82
2026-05-14,Futures 2026,Roca Batalla O.,Gerbaud T.,1.03,9.04
2026-05-14,Futures 2026,Fahim I.,Fenty A.,5.07,1.13
2026-05-14,Futures 2026,Colby R.,Milavsky D.,2.73,1.4
2026-05-14,Futures 2026,Langmo C.,Craig C.,1.19,4.2
2026-05-14,Futures 2026,Boogaard T.,Habib A.,1.03,10.71
2026-05-14,Futures 2026,Liu L.,Kuzuhara B.,3.87,1.21
2026-05-14,Futures 2026,Eichenseher D.,Zakaryia F.,4.55,1.17
2026-05-14,Futures 2026,Siniakov D.,Barsukov N.,1.29,3.3
2026-05-14,Futures 2026,Hamza Reguig S.,Mabrouk K.,1.12,5.46
2026-05-14,Futures 2026,Funk A.,Elsayed A.,4.25,1.19
2026-05-14,Futures 2026,Poullain L.,Vanshelboim E.,1.51,2.39
2026-05-14,Futures 2026,Jianu F.,Filip J.,1.05,8.08
2026-05-14,Futures 2026,Rincon D.,Talavera Cortes E.,1.01,19.88
2026-05-14,Futures 2026,Radulov I.,Marti Pujolras A.,1.61,2.18
2026-05-14,Futures 2026,Bassem Sobhy M.,Atlangeriev B.,1.56,2.27
2026-05-14,Futures 2026,Cerny M.,Postolka R.,1.1,5.98
2026-05-14,Futures 2026,Nijboer R.,Barroso Campos A.,1.51,2.4
2026-05-14,Futures 2026,Giunta M.,Andaloro F.,1.62,2.16
2026-05-14,Futures 2026,Piraino G.,Bilardo J.,1.18,4.3
2026-05-14,Futures 2026,Marmousez L.,Oetzbach A.,1.08,6.48
2026-05-14,Futures 2026,Perez Contri S.,Turcanu R.,1.59,2.18
2026-05-14,Futures 2026,Vandermeersch C.,Karlovskiy E.,1.32,3.12
2026-05-14,Futures 2026,Ivanov I.,MacKenzie J.,1.64,2.13
2026-05-14,Futures 2026,Kennedy J.,Demanet E.,1.58,2.25
2026-05-14,Futures 2026,Nikles J.,Delicata L.,1.06,7.5
2026-05-14,Futures 2026,Kravchenko G.,Filar K.,1.39,2.77
2026-05-14,Futures 2026,Schifris J.,Gengel M.,5.46,1.12
2026-05-14,Futures 2026,Nicod J.,Moeller M.,1.52,2.39
2026-05-14,Futures 2026,Sarksian D.,Shin M.,1.59,2.21
2026-05-14,Futures 2026,Echeverria J.,McGary J.,1.01,13.55
2026-05-14,Futures 2026,Pankin S.,Kaczmarek A.,1.01,15.0
2026-05-14,Futures 2026,Purtseladze S.,Kypriotis E.,1.02,10.88
2026-05-14,Futures 2026,Binda A.,Philippov E.,1.33,3.05
2026-05-14,Futures 2026,Ursu V.,Jaisinghani R.,1.04,9.0
2026-05-14,Futures 2026,Bruna N.,Scramin do Lago J.,1.21,3.88
2026-05-14,Futures 2026,Miguel L.,De Almeida Santos P.,1.13,5.13
2026-05-14,Futures 2026,Del Pino M.,Tsitsipas P.,1.38,2.77
2026-05-14,Futures 2026,Martinez T.,Lima E.,1.19,4.07
2026-05-14,Futures 2026,Leite W.,Monferrer E.,1.37,2.85
2026-05-14,Futures 2026,Alves M.,Wendler Filho J.,1.08,6.86
2026-05-14,Futures 2026,Hoeyeraal H.,Garcia Longo N.,1.35,2.92
2026-05-14,Futures 2026,Boros A.,Fuele M.,2.07,1.68
2026-05-14,Futures 2026,Obradovic D.,Comino L.,1.29,3.27
2026-05-14,Futures 2026,Piatti R.,Hasson J.,1.76,1.95
2026-05-14,Futures 2026,Williams C.,Giotis R.,1.01,18.4
2026-05-14,Futures 2026,Raquillet L.,Gannon C.,1.3,3.27
2026-05-14,Futures 2026,Shylov H.,Mihailovic A.,1.32,3.08
2026-05-14,Futures 2026,Eriksson Ziverts J.,Almazan Valiente I.,3.6,1.25
2026-05-14,Futures 2026,Slavic N.,Toffanin N.,1.25,3.59
2026-05-14,Futures 2026,Lien J.,Ujvary M.,1.76,1.93
2026-05-14,Futures 2026,Kelm Y.,Campana Lee G.,2.89,1.36
2026-05-14,Futures 2026,Misasi G.,Massard L.,4.41,1.18
2026-05-14,Futures 2026,Andre S.,Bouchelaghem C.,3.13,1.32
2026-05-14,Futures 2026,Vujic S.,O'Connell B.,1.65,2.07
2026-05-14,Futures 2026,Longwe-Smit T.,Storch S.,1.34,2.99
2026-05-14,Futures 2026,Mujakic A.,Sperle J.,5.01,1.14
2026-05-14,Futures 2026,Murgett F.,Larue L.,1.15,4.75
2026-05-14,Futures 2026,Weber A.,Valente R.,1.03,10.64
2026-05-14,Futures 2026,Vasilev A.,Nikolic M.,1.09,6.2
2026-05-14,Futures 2026,Balshaw F.,Castagnola L.,1.1,5.99
2026-05-14,Futures 2026,Mashtakov M.,Kirkin E.,3.61,1.24
2026-05-14,Futures 2026,Hallquist Lithen J.,Lagerbohm L.,1.46,2.56
2026-05-14,Futures 2026,Jadoun N.,De Jonge D.,2.42,1.5
2026-05-14,Futures 2026,Gulin S.,Lazarov G.,1.15,4.69
2026-05-14,Futures 2026,Stankovic S.,Bilozertsev N.,2.88,1.36
2026-05-14,Futures 2026,Bittoun Kouzmine C.,Seidman L.,1.13,5.06
2026-05-14,Futures 2026,Kamboj U.,Voelzke G.,1.7,2.04
2026-05-14,Futures 2026,Weber J.,Derepasko T.,5.57,1.11
2026-05-14,Futures 2026,Strombachs R.,Brown P.,1.01,14.14
2026-05-14,Futures 2026,Gima S.,De Lange P.,1.29,3.28
2026-05-14,Futures 2026,Wiskandt M.,Djosic N.,1.2,4.1
2026-05-14,Futures 2026,Milev Y.,Gagliardo L.,1.75,1.94
2026-05-14,Futures 2026,Dellavedova M.,Susanto A.,1.02,12.62
2026-05-14,Futures 2026,Samrej K.,Pantaratorn K.,1.02,13.36
2026-05-14,Futures 2026,Park U.,Koizumi N.,1.05,8.3
2026-05-14,Futures 2026,Srirat T.,Sornlaksup P.,15.0,1.01
2026-05-14,Futures 2026,Shepp A.,Mehrotra A.,1.05,8.2
2026-05-14,Futures 2026,Ogura K.,Ichikawa T.,3.33,1.28
2026-05-14,Futures 2026,Chung H.,Chanta T.,1.12,5.27
2026-05-14,Futures 2026,Becroft I.,Malaszszak M.,1.28,3.36
2026-05-14,Futures 2026,Te R.,Mcleod A.,1.13,5.24
2026-05-14,Futures 2026,Zhang B.,Delaney J.,1.8,1.91
2026-05-14,Futures 2026,Tomida Y.,Karigyo T.,1.16,4.73
2026-05-14,Futures 2026,Mo Y.,Zeng Y.,1.3,3.15
2026-05-14,Futures 2026,Magadan A.,Charoenphon Y.,1.11,5.65
2026-05-14,Futures 2026,Fukuda S.,Lee W.,1.06,7.54
2026-05-14,Futures 2026,Saitoh K.,Hazawa S.,1.68,2.07
2026-05-14,Futures 2026,Kim G.,Fellin P.,2.88,1.36
2026-05-14,Futures 2026,Delaney J.,Chen Y.,1.06,7.67
2026-05-14,Futures 2026,Kikuchi Y.,Pan W.,1.05,7.73
