date,tournament,player1,player2,odd1,odd2
2025-02-09,UTR Pro Tennis Series 6,Quang Hien Pham H.,Makzoume Y.,1.36,3.0
2025-02-09,UTR Pro Tennis Series 6,Volz M.,Yang J.,1.79,1.87
2025-02-09,UTR Pro Tennis Series 6,Mashtakov M.,Hallquist Lithen J.,1.83,1.83
2025-02-09,UTR Pro Tennis Series 6,Johansson O.,De Boes M.,1.57,2.25
2025-02-09,UTR Pro Tennis Series 6,Van Tilburg R.,Paardekooper S.,1.67,2.1
2025-02-09,UTR Pro Tennis Series 8,Sato T.,Nakanishi S.,2.63,1.4
2025-02-09,UTR Pro Tennis Series 8,Matsumura R.,Kobayashi Y.,1.5,2.5
2025-02-09,UTR Pro Tennis Series 8,Kawahashi Y.,Tomida Y.,1.24,3.63
2025-02-09,Buenos Aires,Passaro F. (1),Torres J.,1.43,2.73
2025-02-09,Buenos Aires,Burruchaga R.,Meligeni Rodrigues Alves F.,1.65,2.18
2025-02-09,Buenos Aires,Djere L. (6),Coria F. (3),1.45,2.7
2025-02-09,Buenos Aires,Cerundolo J.,Nagal S. (4),1.6,2.3
2025-02-09,Delray Beach,Mmoh M.,Popko D.,1.39,2.93
2025-02-09,Delray Beach,Svajda Z. (7),Quinn E.,2.06,1.73
2025-02-09,Delray Beach,Boyer T. (1),Cassone M.,1.55,2.39
2025-02-09,Delray Beach,Trotter J. (8),Daniel T. (2),1.89,1.86
2025-02-09,Futures 2025,Pearson K.,Arcon A.,1.08,6.42
2025-02-09,Futures 2025,Okamura I.,Storch S.,1.4,2.68
2025-02-09,Futures 2025,Hazawa S.,Joyce J.,1.05,7.75
2025-02-09,Futures 2025,Delaney J.,Todorovic S.,1.02,10.5
2025-02-09,Futures 2025,Ryan Ziegann S.,Willman F.,1.05,7.75
2025-02-09,Futures 2025,Charlton J.,Adam-Gedge Z.,1.08,6.42
2025-02-09,Futures 2025,Walters M.,Brady C.,1.27,3.45
2025-02-09,Futures 2025,Quayle D.,Loxley T.,1.23,3.74
2025-02-09,Futures 2025,Vandermeersch C.,Jenkins Y.,1.01,15.0
2025-02-09,Futures 2025,Dhokia R.,Zuckerman A.,1.18,4.31
2025-02-09,Futures 2025,Hands T.,Hou Y.,1.03,10.0
2025-02-09,Futures 2025,Bass F.,Schaefer J.,1.03,10.0
2025-02-09,Futures 2025,Drayton T.,Nestola F.,2.42,1.49
2025-02-09,Futures 2025,Martin T.,Ceban M.,1.19,4.2
2025-02-09,Futures 2025,Hooper L.,Maggs A.,1.19,4.14
2025-02-09,Futures 2025,Brady P.,Rae K.,1.05,8.5
2025-02-09,Futures 2025,Swaine C.,Benaim M.,1.41,2.64
2025-02-09,Futures 2025,Shaw M.,McLennaghan W.,1.04,9.0
2025-02-09,Futures 2025,Sanghera T.,Gold L.,1.06,8.0
2025-02-09,Futures 2025,Canter A.,Davies D.,1.07,6.83
2025-02-09,Futures 2025,Storrie R.,Weir P.,2.28,1.56
2025-02-09,Futures 2025,Kliebhan D.,Foley P.,1.61,2.15
2025-02-09,Manama challenger,Karlovskiy E. (10),Liutarevich I.,1.17,4.55
2025-02-09,Manama challenger,Sels J. (3),Habib A.,1.1,6.13
2025-02-09,Manama challenger,Simakin I. (2),Ho R.,1.33,3.09
2025-02-09,Manama challenger,Gerch L. (12),Hamza Reguig S.,1.16,4.77
2025-02-09,Manama challenger,Bakshi A.,Uchida K. (6),2.34,1.54
2025-02-09,Manama challenger,Sachko V. (7),Buldorini P.,1.12,5.75
2025-02-09,Manama challenger,Kuzmanov D. (4),Qaed Y.,1.02,13.04
2025-02-09,Manama challenger,Zakaryia F.,Zahraj P. (11),3.48,1.27
2025-02-09,Manama challenger,Bar Biryukov P. (9),Abdulnabi E.,1.01,15.01
2025-02-09,Manama challenger,Sinclair C.,Nijboer R. (8),2.6,1.45
2025-02-09,Manama challenger,Bronzetti A.,Engel J. (5),4.52,1.18
2025-02-09,Manama challenger,Sharipov M. (1),Maamoun K.,1.07,7.2
2025-02-09,Marseille,Herbert P. (8),Hemery C.,1.67,2.16
2025-02-09,Marseille,Chidekh C.,Landaluce M. (3),2.33,1.58
2025-02-09,Marseille,Guinard M.,Majchrzak K. (1),3.54,1.28
2025-02-09,Marseille,Van Assche L. (6),Martineau M.,1.76,2.01
2025-02-09,Marseille,Gea A.,Squire H. (7),1.56,2.36
2025-02-09,Marseille,Watanuki Y.,Kovalik J. (2),1.32,3.28
2025-02-09,Marseille,Grenier H.,Gigante M. (4),1.63,2.22
2025-02-09,Marseille,Klein L. (5),Kachmazov A.,1.65,2.17
2025-02-09,New Delhi challenger,Ilagan A. (12),Moriya H.,1.59,2.25
2025-02-09,New Delhi challenger,Couacaud E. (1),Dzhavakian Y.,1.21,4.12
2025-02-09,New Delhi challenger,Coppejans K. (6),Aggarwal P.,1.03,10.39
2025-02-09,New Delhi challenger,Vesely J. (9),Duhan C.,1.13,5.45
2025-02-09,New Delhi challenger,Zakharov A. (5),Rawat S.,1.15,4.95
2025-02-09,New Delhi challenger,Agafonov E.,Van Wyk K. (10),1.71,2.03
2025-02-09,New Delhi challenger,Berrettini J. (4),Palan D.,1.28,3.41
2025-02-09,New Delhi challenger,Vanshelboim E.,Tiurnev E. (11),1.68,2.06
2025-02-09,New Delhi challenger,Barton H.,Gerasimov E. (8),1.52,2.42
2025-02-09,New Delhi challenger,Shah A.,Ellis B. (3),3.37,1.29
2025-02-09,New Delhi challenger,Gueymard Wayenburg S. (2),Pieczkowski O.,1.38,2.87
2025-02-09,New Delhi challenger,Imamura M. (7),Govila A.,1.08,6.96
2025-02-09,Tenerife 2 challenger,Paul J. (9),Pokorny L.,1.63,2.19
2025-02-09,Tenerife 2 challenger,Erhard M. (3),Marrero Curbelo I.,1.36,2.97
2025-02-09,Tenerife 2 challenger,Peniston R.,Harper C.,1.28,3.19
2025-02-09,Tenerife 2 challenger,Sakamoto R. (10),Sanchez Quilez A.,1.23,3.83
2025-02-09,Tenerife 2 challenger,Misolic F. (6),Bortolotti M.,1.07,6.25
2025-02-09,Tenerife 2 challenger,Campana Lee G. (11),Garcia Hernandez S.,1.04,8.47
2025-02-09,Tenerife 2 challenger,Diez S.,Soriano Barrera A. (8),2.68,1.39
2025-02-09,Tenerife 2 challenger,Negritu C. (7),Masjuan Ginel P.,1.22,3.94
2025-02-09,Tenerife 2 challenger,Cachin P. (4),Garcia Gonzalez M.,1.03,13.9
2025-02-09,Tenerife 2 challenger,Fonio G. (12),Reymond A.,1.33,3.08
2025-02-09,Tenerife 2 challenger,Tabur C. (5),Damas M.,1.43,2.69
2025-02-09,Tenerife 2 challenger,Rodesch C. (1),Aguiar Johansson D.,1.03,9.55
2025-02-10,Marseille,Sonego L. (7),Van De Zandschulp B.,1.81,1.97
2025-02-10,Marseille,Virtanen O.,Korda S. (5),3.22,1.34
2025-02-10,Marseille,Medjedovic H.,Collignon R.,1.33,3.26
2025-02-10,Delray Beach,Quinn E.,Boyer T.,1.97,1.81
2025-02-10,Delray Beach,Norrie C.,Svajda Z.,1.4,2.9
2025-02-10,Delray Beach,Kecmanovic M. (7),Gojo B.,1.35,3.15
2025-02-10,Buenos Aires,Seyboth Wild T.,Diaz Acosta F.,2.15,1.69
2025-02-10,Buenos Aires,Djere L.,Muller A.,1.54,2.45
2025-02-10,Buenos Aires,Lajovic D.,Carballes Baena R.,2.44,1.55
2025-02-10,Manama challenger,Durasovic V.,Basilashvili N. (6),3.32,1.3
2025-02-10,Manama challenger,Holt B.,Kotov P. (2),1.63,2.17
2025-02-10,Manama challenger,Ajdukovic D. (7),Lestienne C.,2.0,1.75
2025-02-10,Manama challenger,Atmane T. (8),Sun F.,1.31,3.25
2025-02-10,New Delhi challenger,Skatov T. (8),Singh K.,1.15,5.09
2025-02-10,New Delhi challenger,Geerts M.,Piros Z.,3.15,1.34
2025-02-10,Tenerife 2 challenger,Andrade A.,Montes-De La Torre I.,2.23,1.6
2025-02-10,Tenerife 2 challenger,Shelbayh A.,Gaubas V. (8),1.71,2.06
2025-02-10,Tenerife 2 challenger,Barranco Cosano J.,Arnaboldi F.,1.4,2.83
2025-02-10,Tenerife 2 challenger,Hassan B.,Neumayer L.,1.71,2.06
2025-02-10,Tenerife 2 challenger,Escoffier A.,Butvilas E.,3.07,1.35
2025-02-10,Futures 2025,Kikuchi Y.,Tajima N.,1.31,3.23
2025-02-10,Futures 2025,Crowther C.,Ogura K.,2.32,1.55
2025-02-10,Futures 2025,Hazawa S.,Sach T.,1.22,3.9
2025-02-10,UTR Pro Tennis Series 3,Lechno-Wasiutynski F.,Schiffman E.,1.25,3.52
2025-02-10,UTR Pro Tennis Series 3,Das T.,Patel V.,1.82,1.82
2025-02-10,UTR Pro Tennis Series 3,Magadan A.,Galligan D.,1.03,8.33
2025-02-10,UTR Pro Tennis Series 3,Farjat T.,Carraro L.,1.21,3.52
2025-02-10,UTR Pro Tennis Series 3,Silva E.,Shestakov E.,1.82,1.82
2025-02-10,UTR Pro Tennis Series 3,Valiev I.,Hotard W.,1.1,5.58
2025-02-10,UTR Pro Tennis Series 3,Lamchinniah H.,Schaertlin Coffey C.,1.35,2.9
2025-02-10,UTR Pro Tennis Series 3,Chunduru A.,Rating N.,2.85,1.35
2025-02-10,UTR Pro Tennis Series 3,Schinnerer K.,Skrobarcek L.,1.56,2.22
2025-02-10,UTR Pro Tennis Series 3,Falabella L.,De La Fuente S.,1.8,1.84
2025-02-10,UTR Pro Tennis Series 3,Aney A.,Chunduru P.,1.18,4.15
2025-02-10,UTR Pro Tennis Series 3,Reznik J.,Santibanez S.,1.45,2.45
2025-02-10,UTR Pro Tennis Series 3,Munk Mesa B.,Chiu J.,1.82,1.82
2025-02-10,UTR Pro Tennis Series 3,Mize K.,Zamani A.,2.22,1.56
2025-02-10,UTR Pro Tennis Series 3,Franchini S.,Ciurletti A.,1.82,1.82
2025-02-10,UTR Pro Tennis Series 3,Patil R.,Galligan D.,1.35,2.85
2025-02-10,UTR Pro Tennis Series 3,Shestakov E.,Hotard W.,1.64,2.07
2025-02-10,UTR Pro Tennis Series 3,Valiev I.,Silva E.,1.16,4.32
2025-02-10,UTR Pro Tennis Series 3,Bramajo S.,Labuckas M.,1.45,2.45
2025-02-10,UTR Pro Tennis Series 3,Doria L.,Russo S.,1.82,1.82
2025-02-10,UTR Pro Tennis Series 3,Pernas T.,Calvo Barcelo F.,1.6,2.08
2025-02-10,UTR Pro Tennis Series 3,Martin Manzano J.,Bogo E.,1.22,3.7
2025-02-10,UTR Pro Tennis Series 5,Bakonyi D.,Mcintosh E.,1.82,1.82
2025-02-10,UTR Pro Tennis Series 5,Pel S.,Chepik A.,1.17,4.17
2025-02-10,UTR Pro Tennis Series 5,Froemel K.,Jilly A.,2.82,1.36
2025-02-10,UTR Pro Tennis Series 5,Matvievici E.,Maulenov T.,4.55,1.15
2025-02-10,UTR Pro Tennis Series 5,Prihodko O.,Goldsteiner P.,1.02,8.5
2025-02-10,UTR Pro Tennis Series 5,Michnev P.,Homola P.,1.02,8.5
2025-02-10,UTR Pro Tennis Series 5,Jurajda A.,Schwarc D.,1.82,1.82
2025-02-10,UTR Pro Tennis Series 6,Van Tilburg R.,Maute J.,2.13,1.61
2025-02-10,UTR Pro Tennis Series 6,Volz M.,Fedorov T.,1.22,3.72
2025-02-10,UTR Pro Tennis Series 6,Mashtakov M.,Johansson O.,1.16,4.32
2025-02-10,UTR Pro Tennis Series 6,Hallquist Lithen J.,Quang Hien Pham H.,1.18,4.11
2025-02-10,UTR Pro Tennis Series 6,Paardekooper S.,Bien D.,1.14,5.0
2025-02-10,UTR Pro Tennis Series 6,Moret J.,Lapalu V.,2.73,1.37
2025-02-10,UTR Pro Tennis Series 6,Corsaro G.,Nucera T.,1.4,2.58
2025-02-10,Futures 2025,Vandermeersch C.,Quayle D.,1.07,6.67
2025-02-10,Futures 2025,Walters M.,Hooper L.,1.98,1.72
2025-02-10,Futures 2025,Valdoleiros G.,Hernandez A.,1.37,2.77
2025-02-10,Futures 2025,Rodrigues J.,Freitas J.,8.08,1.05
2025-02-10,Futures 2025,Brady P.,Drayton T.,1.06,7.42
2025-02-10,Futures 2025,Martin T.,Swaine C.,1.07,6.67
2025-02-10,Futures 2025,Leather J.,Hermoso P.,1.18,4.25
2025-02-10,Futures 2025,Donald M.,Pampanin P.,1.4,2.75
2025-02-10,Futures 2025,Genov A.,Sardo G.,1.11,5.67
2025-02-10,Futures 2025,Oki Y.,Bellifemine A.,1.53,2.38
2025-02-10,Futures 2025,Sakellaridis D.,Paroulek T.,3.75,1.25
2025-02-10,Futures 2025,Tepmahc N.,Kravchenko G.,3.75,1.25
2025-02-10,Futures 2025,Bass F.,Dhokia R.,1.24,3.63
2025-02-10,Futures 2025,Tarrio Ponte A.,Kielan S.,1.06,7.33
2025-02-10,Futures 2025,Murgett F.,Verbeek D.,1.32,3.12
2025-02-10,Futures 2025,Chen C.,Maia H.,1.26,3.48
2025-02-10,Futures 2025,Canter A.,Kliebhan D.,1.36,2.85
2025-02-10,Futures 2025,Storrie R.,Sanghera T.,1.53,2.35
2025-02-10,Futures 2025,Hands T.,Shaw M.,1.84,1.84
2025-02-10,Futures 2025,Sach T.,Minakata R.,1.21,3.98
2025-02-10,Futures 2025,Tajima N.,Inui Y.,1.34,2.95
2025-02-10,Manama challenger,Karlovskiy E. (10),Sels J. (3),2.16,1.62
2025-02-10,Manama challenger,Simakin I. (2),Sachko V. (7),2.15,1.64
2025-02-10,Manama challenger,Bakshi A.,Gerch L. (12),2.55,1.46
2025-02-10,Manama challenger,Kuzmanov D. (4),Zakaryia F.,1.17,4.48
2025-02-10,Manama challenger,Bar Biryukov P. (9),Bronzetti A.,1.37,2.9
2025-02-10,Manama challenger,Sharipov M. (1),Sinclair C.,1.26,3.63
2025-02-10,Marseille,Herbert P. (8),Guinard M.,1.66,2.15
2025-02-10,Marseille,Chidekh C.,Van Assche L. (6),2.25,1.61
2025-02-10,Marseille,Grenier H.,Klein L. (5),2.55,1.5
2025-02-10,Marseille,Gea A.,Watanuki Y.,2.28,1.61
2025-02-10,New Delhi challenger,Ilagan A. (12),Couacaud E. (1),2.36,1.54
2025-02-10,New Delhi challenger,Vesely J. (9),Coppejans K. (6),2.56,1.46
2025-02-10,New Delhi challenger,Agafonov E.,Zakharov A. (5),3.17,1.32
2025-02-10,New Delhi challenger,Vanshelboim E.,Berrettini J. (4),1.96,1.78
2025-02-10,New Delhi challenger,Imamura M. (7),Shah A.,1.36,2.98
2025-02-10,New Delhi challenger,Barton H.,Gueymard Wayenburg S. (2),1.98,1.76
2025-02-10,Tenerife 2 challenger,Diez S.,Erhard M. (3),2.04,1.7
2025-02-10,Tenerife 2 challenger,Misolic F. (6),Sakamoto R. (10),2.25,1.59
2025-02-10,Tenerife 2 challenger,Paul J. (9),Peniston R.,2.12,1.66
2025-02-10,Tenerife 2 challenger,Cachin P. (4),Campana Lee G. (11),1.33,3.1
2025-02-10,Tenerife 2 challenger,Fonio G. (12),Tabur C. (5),1.8,1.92
2025-02-10,Tenerife 2 challenger,Rodesch C. (1),Negritu C. (7),1.5,2.45
2025-02-11,Marseille,Zhang Z.,Halys Q.,1.75,2.06
2025-02-11,Marseille,Bergs Z.,Chidekh C.,1.4,2.95
2025-02-11,Marseille,Borges N. (8),Wawrinka S.,1.59,2.33
2025-02-11,Marseille,Struff J.,Guinard M.,1.22,4.33
2025-02-11,Marseille,Van Assche L.,Bonzi B.,2.68,1.46
2025-02-11,Marseille,Bublik A.,Gasquet R.,1.63,2.24
2025-02-11,Marseille,Altmaier D.,Nardi L.,2.03,1.78
2025-02-11,Delray Beach,Rinderknech A. (9),Popko D.,1.12,5.99
2025-02-11,Delray Beach,Yunchaokete B.,Hijikata R.,1.67,2.19
2025-02-11,Delray Beach,Davidovich Fokina A. (8),Daniel T.,1.3,3.46
2025-02-11,Delray Beach,Nishioka Y.,Vukic A.,1.71,2.11
2025-02-11,Delray Beach,Nakashima B. (6),Trotter J.,1.33,3.32
2025-02-11,Delray Beach,Mmoh M.,Shevchenko A.,1.88,1.91
2025-02-11,Buenos Aires,Cerundolo F. (5),Darderi L.,1.34,3.24
2025-02-11,Buenos Aires,Baez S. (6),Ugo Carabelli C.,1.39,2.98
2025-02-11,Buenos Aires,Cerundolo J.,Burruchaga R.,2.02,1.79
2025-02-11,Buenos Aires,Navone M.,Comesana F.,1.41,2.89
2025-02-11,Manama challenger,Kukushkin M. (4),Karlovskiy E.,1.31,2.95
2025-02-11,Manama challenger,De Jong J. (3),Karatsev A.,1.63,2.18
2025-02-11,Manama challenger,Vavassori A.,Kuzmanov D.,1.62,2.19
2025-02-11,Manama challenger,Sharipov M.,Zhukayev B.,1.94,1.8
2025-02-11,Manama challenger,Evans D.,Paire B.,1.33,3.16
2025-02-11,Manama challenger,Wong C.,Bakshi A.,1.18,4.49
2025-02-11,Manama challenger,Jianu F.,Bar Biryukov P.,1.77,1.98
2025-02-11,Manama challenger,Dougaz A.,Broom C.,1.55,2.34
2025-02-11,Manama challenger,Simakin I.,Uchiyama Y. (5),2.25,1.59
2025-02-11,Manama challenger,Fucsovics M. (1),Mejia N.,1.14,5.22
2025-02-11,Manama challenger,Budkov Kjaer N.,Andreev A.,1.71,2.05
2025-02-11,Manama challenger,Galarneau A.,Yevseyev D.,1.4,2.81
2025-02-11,New Delhi challenger,Agafonov E.,Ovcharenko O.,2.47,1.51
2025-02-11,New Delhi challenger,Harris B. (2),Vanshelboim E.,1.32,3.23
2025-02-11,New Delhi challenger,Kopriva V. (1),Denolly C.,1.16,4.98
2025-02-11,New Delhi challenger,Barton H.,Noguchi R.,1.64,2.17
2025-02-11,New Delhi challenger,Ymer E.,Moller E. (5),1.84,1.9
2025-02-11,New Delhi challenger,Mochizuki S. (6),Holmgren A.,1.51,2.45
2025-02-11,New Delhi challenger,Svrcina D.,Ramanathan R.,1.18,4.57
2025-02-11,New Delhi challenger,McCabe J.,Dalla Valle E.,1.31,3.25
2025-02-11,New Delhi challenger,Jacquet K.,Shimabukuro S. (7),1.61,2.22
2025-02-11,New Delhi challenger,Clarke J.,Imamura M.,1.59,2.27
2025-02-11,New Delhi challenger,Vacherot V.,Vesely J.,1.43,2.68
2025-02-11,New Delhi challenger,Mukund S.,Gueymard Wayenburg S.,2.68,1.43
2025-02-11,New Delhi challenger,Schoolkate T. (3),Kirkin E.,1.2,4.32
2025-02-11,New Delhi challenger,Ilagan A.,Gengel M.,2.43,1.52
2025-02-11,Tenerife 2 challenger,Koepfer D. (1),Fonio G.,1.3,3.35
2025-02-11,Tenerife 2 challenger,Diez S.,Llamas Ruiz P.,2.97,1.35
2025-02-11,Tenerife 2 challenger,Rodesch C.,Monday J.,2.11,1.67
2025-02-11,Tenerife 2 challenger,Misolic F.,Taberner C. (6),1.65,2.16
2025-02-11,Tenerife 2 challenger,Paul J.,Buse I.,1.74,2.01
2025-02-11,Tenerife 2 challenger,Alvarez Varona N.,Spizzirri E. (7),2.37,1.54
2025-02-11,Tenerife 2 challenger,Carreno-Busta P. (3),Cui J.,1.09,6.66
2025-02-11,Tenerife 2 challenger,Cachin P.,Rocha H. (4),2.44,1.51
2025-02-11,Tenerife 2 challenger,Ruusuvuori E. (2),Choinski J.,1.29,3.4
2025-02-11,Tenerife 2 challenger,Moro Canas A. (5),Martin Tiffon P.,1.48,2.54
2025-02-11,Tenerife 2 challenger,Rincon D.,Rottgering M.,1.23,3.94
2025-02-11,Futures 2025,Sheehy J.,Shiraishi H.,2.56,1.46
2025-02-11,Futures 2025,Glinka D.,Bax F.,1.35,2.94
2025-02-11,Futures 2025,Ejupovic E.,Henning P.,2.78,1.39
2025-02-11,Futures 2025,Searle H.,Hands T.,1.06,7.43
2025-02-11,Futures 2025,Poullain L.,Serafini M.,1.21,3.91
2025-02-11,Futures 2025,Smith K.,Story J.,2.32,1.54
2025-02-11,Futures 2025,Fery A.,Lamasine T.,1.71,2.02
2025-02-11,Futures 2025,Mott B.,Novak D.,3.25,1.3
2025-02-11,Futures 2025,Nanda G.,Charlton J.,1.18,4.81
2025-02-11,Futures 2025,Hsu Y.,Jones H.,1.32,3.15
2025-02-11,Futures 2025,Shin W.,Ryan Ziegann S.,1.23,3.82
2025-02-11,Futures 2025,Bouzige M.,Hall F.,1.04,8.71
2025-02-11,Futures 2025,Brumm J.,Huang T.,2.24,1.58
2025-02-11,Futures 2025,Arseneault N.,Senn N.,1.04,8.95
2025-02-11,Futures 2025,Linde Palacios S.,Hendrikx J.,1.98,1.73
2025-02-11,Futures 2025,Esquici L.,Paganetti V.,1.05,8.27
2025-02-11,Futures 2025,Kumar P.,Castaneda M.,1.36,2.87
2025-02-11,Futures 2025,Bianchi J.,Hayen A.,1.2,4.06
2025-02-11,Futures 2025,Pannu K.,De Alba Valdes R.,1.14,5.04
2025-02-11,Futures 2025,Wallart E.,Urrea A.,1.08,6.86
2025-02-11,Futures 2025,Pinto L.,Ruiz Velasco Hermida S.,1.37,2.86
2025-02-11,Futures 2025,Martin D.,Heredia S.,1.18,4.32
2025-02-11,Futures 2025,Demanet E.,Delicata L.,1.05,8.18
2025-02-11,Futures 2025,Tabacco F.,Krutykh O.,3.08,1.36
2025-02-11,Futures 2025,Andaloro F.,Poling K.,1.84,1.84
2025-02-11,Futures 2025,Stewart H.,Preda L.,1.27,3.39
2025-02-11,Futures 2025,Dhamne M.,Barroso Campos A.,1.76,1.97
2025-02-11,Futures 2025,Loge J.,Barsukov N.,1.23,3.73
2025-02-11,Futures 2025,Damm M.,Castagnola L.,1.16,4.58
2025-02-11,Futures 2025,Petkovic M.,Kelm Y.,1.11,5.96
2025-02-11,Futures 2025,Pavel B.,Golescu R.,1.03,10.6
2025-02-11,Futures 2025,Piraino G.,Cordoba C.,1.1,5.99
2025-02-11,Futures 2025,Radulov I.,Funk A.,1.39,2.78
2025-02-11,Futures 2025,Moeller M.,Cerny M.,1.16,4.77
2025-02-11,Futures 2025,Lopez Morillo I.,Fita Juan S.,1.16,4.51
2025-02-11,Futures 2025,Santamarta Roig A.,Miletich I.,1.43,2.65
2025-02-11,Futures 2025,Mazza M.,Jankanj V.,1.06,7.57
2025-02-11,Futures 2025,Oetzbach A.,Oradini G.,3.38,1.28
2025-02-11,Futures 2025,Hjorth P.,Dedura-Palomero M.,1.57,2.25
2025-02-11,Futures 2025,Schell N.,Ifi N.,1.75,2.58
2025-02-11,Futures 2025,Santillan A.,La Vela G.,1.72,2.0
2025-02-11,Futures 2025,Giunta M.,Palosi S.,2.88,1.7
2025-02-11,UTR Pro Tennis Series 3,Lechno-Wasiutynski F.,Schaertlin Coffey C.,1.02,9.25
2025-02-11,UTR Pro Tennis Series 3,Hsieh W.,Rating N.,1.65,2.0
2025-02-11,UTR Pro Tennis Series 3,Chiu J.,Han C.,1.5,2.44
2025-02-11,UTR Pro Tennis Series 3,Chunduru P.,Patel V.,3.13,1.32
2025-02-11,UTR Pro Tennis Series 3,Trainauskas J.,Chunduru A.,1.08,6.0
2025-02-11,UTR Pro Tennis Series 3,Cundom J.,Grasso F.,1.05,7.33
2025-02-11,UTR Pro Tennis Series 3,Amar R.,Lamchinniah H.,1.48,2.45
2025-02-11,UTR Pro Tennis Series 3,Munk Mesa B.,Giesen J.,1.19,4.17
2025-02-11,UTR Pro Tennis Series 3,Gagliardo L.,Carraro L.,2.05,1.63
2025-02-11,UTR Pro Tennis Series 3,Irwanto J.,Trainauskas J.,2.22,1.56
2025-02-11,UTR Pro Tennis Series 5,Jilly A.,Chepik A.,1.07,6.33
2025-02-11,UTR Pro Tennis Series 5,Pel S.,Mrsic L.,1.16,4.33
2025-02-11,UTR Pro Tennis Series 5,Schwarc D.,Bakonyi D.,1.51,2.33
2025-02-11,UTR Pro Tennis Series 5,Goldsteiner P.,Klimas J.,1.66,2.02
2025-02-11,UTR Pro Tennis Series 5,Michnev P.,Matvievici E.,1.02,9.25
2025-02-11,UTR Pro Tennis Series 5,Keisidis C.,Maulenov T.,2.73,1.38
2025-02-11,UTR Pro Tennis Series 5,Prihodko O.,Brzezinski S.,1.02,7.75
2025-02-11,UTR Pro Tennis Series 6,Mashtakov M.,Moser N.,1.02,9.25
2025-02-11,UTR Pro Tennis Series 6,Volz M.,Bobrov B.,3.7,1.2
2025-02-11,UTR Pro Tennis Series 6,Moret J.,Johansson O.,1.59,2.24
2025-02-11,UTR Pro Tennis Series 6,Quang Hien Pham H.,Nucera T.,1.59,2.17
2025-02-11,UTR Pro Tennis Series 6,Maute J.,Bien D.,1.09,5.75
2025-02-11,UTR Pro Tennis Series 6,Hallquist Lithen J.,Fekete J.,1.2,3.6
2025-02-11,UTR Pro Tennis Series 6,Kis Balazs R.,Fedorov T.,1.25,3.75
2025-02-11,UTR Pro Tennis Series 6,Paardekooper S.,Yang J.,1.66,2.03
2025-02-11,Futures 2025,Ehrenschneider N.,Papoe C.,1.28,3.5
2025-02-11,Futures 2025,Hipfl N.,Rivera L.,1.2,4.33
2025-02-11,Futures 2025,Waldner N.,Gerbaud T.,2.25,1.57
2025-02-11,Futures 2025,Ostapenkov D.,Chayka A.,1.08,7.0
2025-02-11,Futures 2025,Yamanaka T.,Kountourakis I.,1.44,2.62
2025-02-11,Futures 2025,Bilardo J.,Batyutenko M.,1.22,4.0
2025-02-11,Futures 2025,Catry R.,Vishnick D.,1.05,8.5
2025-02-11,Futures 2025,Sciahbasi L.,Balshaw F.,2.62,1.44
2025-02-11,Futures 2025,Krajci M.,Gruenig G.,1.5,2.5
2025-02-11,Futures 2025,Pieleanu R.,Romano F.,4.5,1.17
2025-02-11,Futures 2025,De Jonge D.,Molder M.,1.8,1.91
2025-02-11,Futures 2025,Alam P.,Aleshchev A.,1.4,2.75
2025-02-12,Marseille,Humbert U. (2),Bublik A.,1.28,3.61
2025-02-12,Marseille,Medjedovic H.,Khachanov K. (3),2.27,1.61
2025-02-12,Marseille,Altmaier D.,Virtanen O.,2.09,1.72
2025-02-12,Marseille,Sonego L. (7),Van Assche L.,1.47,2.69
2025-02-12,Marseille,Herbert P.,Mayot H.,1.89,1.9
2025-02-12,Marseille,Grenier H.,Gea A.,2.09,1.73
2025-02-12,Delray Beach,Norrie C.,Rinderknech A. (9),1.43,2.83
2025-02-12,Delray Beach,Kecmanovic M. (7),Nishioka Y.,1.6,2.36
2025-02-12,Delray Beach,Tien L.,Walton A.,1.41,2.88
2025-02-12,Delray Beach,Opelka R.,Eubanks C.,1.48,2.64
2025-02-12,Delray Beach,McDonald M.,Nishikori K.,2.53,1.51
2025-02-12,Buenos Aires,Seyboth Wild T.,Baez S. (6),2.65,1.48
2025-02-12,Buenos Aires,Zverev A. (1),Lajovic D.,1.1,7.14
2025-02-12,Buenos Aires,Moutet C.,Nagal S.,1.42,2.83
2025-02-12,Buenos Aires,Schwartzman D.,Jarry N. (7),4.08,1.24
2025-02-12,Buenos Aires,Djere L.,Tabilo A. (4),1.53,2.48
2025-02-12,Buenos Aires,Martinez P.,Dzumhur D.,1.39,3.0
2025-02-12,Buenos Aires,Coria F.,Gaston H.,1.66,2.21
2025-02-12,Buenos Aires,Fonseca J.,Etcheverry T. (8),1.78,2.03
2025-02-12,Manama challenger,Vavassori A.,Kukushkin M. (4),1.84,1.89
2025-02-12,Manama challenger,Atmane T. (8),Wong C.,1.61,2.23
2025-02-12,Manama challenger,Holt B.,Evans D.,1.53,2.41
2025-02-12,Manama challenger,Sharipov M.,De Jong J. (3),2.75,1.42
2025-02-12,Manama challenger,Ajdukovic D. (7),Jianu F.,1.21,4.1
2025-02-12,Manama challenger,Durasovic V.,Budkov Kjaer N.,2.48,1.5
2025-02-12,Manama challenger,Galarneau A.,Simakin I.,1.59,2.24
2025-02-12,Manama challenger,Fucsovics M. (1),Dougaz A.,1.16,4.86
